age,asian,black,divorced,educ,exper,faminc,female,hrswork,insure,married,mcaid,mcare,metro,midwest,nchild,northeast,single,south,union,wage,west,white
35,0,0,0,16,13,60000,1,32,1,1,0,0,0,0,1,1,0,0,1,11.31,0,1
39,0,0,0,14,19,84845,1,40,1,1,0,0,1,1,1,0,0,0,0,17.25,0,1
74,0,0,0,12,56,16319,1,3,0,1,0,1,0,0,0,1,0,0,0,12.9,0,1
52,0,0,0,18,28,45591,1,35,1,1,0,0,1,1,2,0,0,0,1,34.29,0,1
31,0,0,0,16,9,48006,1,40,1,1,0,0,1,1,0,0,0,0,0,25.95,0,1
40,1,0,0,16,18,30000,1,40,0,1,1,0,1,0,0,1,0,0,0,12.0,0,0
64,0,0,0,13,45,30708,1,40,1,1,0,0,0,0,0,1,0,0,1,12.0,0,1
45,0,1,0,16,23,250000,1,40,1,1,0,0,1,1,2,0,0,0,0,23.08,0,0
65,0,0,0,14,45,34000,1,45,1,1,0,0,0,1,0,0,0,0,0,22.22,0,1
49,0,0,0,14,29,31000,1,36,1,1,0,0,1,1,0,0,0,0,0,17.53,0,1
36,0,0,0,5,25,17000,1,40,1,1,0,0,1,0,2,0,0,0,1,13.0,1,1
27,0,0,0,13,8,40000,1,40,1,1,0,0,1,0,0,1,0,0,0,13.5,0,1
53,0,0,0,14,33,48519,1,50,1,1,0,0,1,0,0,0,0,1,0,30.0,0,1
30,0,0,0,13,11,65501,1,38,1,1,0,0,1,1,0,0,0,0,0,12.66,0,1
40,0,0,0,12,22,75851,1,40,1,1,0,0,1,1,1,0,0,0,0,12.0,0,1
59,0,0,0,14,39,46000,1,35,1,1,0,0,1,0,1,0,0,1,0,14.58,0,1
30,0,0,0,18,6,68056,1,36,1,1,0,0,1,1,1,0,0,0,0,29.07,0,1
50,1,0,0,13,31,47000,1,40,1,1,0,0,1,0,0,0,0,0,0,14.5,1,0
36,0,0,0,18,12,70000,1,40,1,1,0,0,1,1,2,0,0,0,1,32.2,0,1
46,0,0,0,12,28,30808,1,40,1,1,0,0,1,0,2,0,0,1,0,16.83,0,1
55,0,0,0,16,33,14600,1,60,1,1,0,0,0,0,0,1,0,0,0,24.68,0,1
68,0,0,0,18,44,1739,1,40,1,1,0,1,0,0,0,0,0,1,0,24.02,0,1
54,0,0,0,18,30,58800,1,40,1,1,0,0,0,1,1,0,0,0,1,22.13,0,1
37,0,0,0,16,15,45040,1,40,1,1,0,0,1,0,3,1,0,0,1,60.08,0,1
34,0,0,0,14,14,85631,1,40,1,1,0,0,1,0,0,0,0,0,0,31.73,1,1
35,0,0,0,12,17,50001,1,40,1,1,0,0,1,0,0,0,0,0,0,22.0,1,1
61,0,0,0,18,37,68100,1,40,1,1,0,0,0,0,0,1,0,0,1,33.65,0,1
56,0,0,0,12,38,15000,1,40,0,1,0,0,1,0,0,0,0,1,0,8.0,0,1
41,0,0,0,0,35,17000,1,36,0,1,0,0,1,0,2,0,0,0,0,9.19,1,1
53,0,1,0,12,35,10300,1,40,1,1,0,0,1,1,0,0,0,0,0,15.0,0,0
50,0,0,0,13,31,40040,1,40,1,1,0,0,1,0,0,0,0,1,0,17.8,0,1
55,0,0,0,16,33,16000,1,40,1,1,0,0,1,1,0,0,0,0,0,23.08,0,1
34,0,0,0,16,12,23800,1,40,1,1,0,0,1,1,3,0,0,0,0,9.0,0,1
45,0,0,0,12,27,52000,1,40,1,1,0,0,1,0,2,1,0,0,0,20.2,0,1
33,1,0,0,20,7,111045,1,55,1,1,0,0,1,0,2,0,0,1,0,43.15,0,0
31,0,0,0,10,15,62500,1,40,0,1,0,0,1,0,2,1,0,0,0,9.0,0,1
30,0,1,0,14,10,25000,1,40,0,1,1,0,1,1,3,0,0,0,0,10.63,0,0
25,0,0,0,12,7,35000,1,40,1,1,0,0,1,0,2,0,0,1,0,17.56,0,1
55,0,0,0,13,36,76599,1,40,1,1,0,0,1,0,0,0,0,1,0,25.8,0,1
55,0,0,0,14,35,44646,1,40,1,1,0,0,1,0,1,1,0,0,0,13.5,0,1
49,0,0,0,13,30,35005,1,40,1,1,0,0,0,0,0,0,0,1,0,22.0,0,1
37,0,0,0,14,17,45000,1,36,1,1,0,0,0,0,2,0,0,1,0,21.0,0,1
45,0,0,0,18,21,70000,1,40,1,1,0,0,0,0,3,1,0,0,1,33.65,0,1
58,0,0,0,13,39,26447,1,40,1,1,0,0,0,0,0,0,0,0,0,15.88,1,1
33,0,0,0,16,11,37500,1,40,1,1,0,0,1,0,1,0,0,1,0,26.45,0,1
31,0,0,0,12,13,40000,1,40,1,1,0,0,1,0,2,0,0,1,0,13.7,0,1
39,0,0,0,16,17,51816,1,40,1,1,0,0,1,0,2,0,0,1,0,12.0,0,1
40,0,0,0,16,18,75095,1,40,1,1,0,0,0,0,0,1,0,0,0,18.75,0,1
40,0,0,0,14,20,47005,1,40,1,1,0,0,1,0,2,0,0,0,0,13.0,1,1
46,0,0,0,12,28,17120,1,50,1,1,0,0,1,0,0,0,0,0,0,19.24,1,1
39,0,1,0,14,19,35000,1,50,1,1,1,0,1,0,2,0,0,1,0,14.5,0,0
39,0,0,0,13,20,17000,1,40,1,1,0,0,1,0,0,0,0,0,0,11.76,1,1
46,1,0,0,16,24,49527,1,36,1,1,0,0,0,0,0,0,0,0,1,49.0,1,0
63,0,0,0,18,39,26777,1,40,1,1,0,0,1,0,0,0,0,1,0,40.38,0,1
49,0,0,0,14,29,80323,1,22,1,1,0,0,1,0,3,0,0,1,0,23.59,0,1
52,0,0,0,12,34,52000,1,40,1,1,0,0,1,0,1,1,0,0,0,31.25,0,1
57,0,0,0,12,39,28000,1,40,1,1,0,0,1,0,0,0,0,1,0,15.0,0,1
39,0,0,0,16,17,40405,1,40,1,1,0,0,1,0,3,1,0,0,1,19.23,0,1
58,0,0,0,18,34,38479,1,40,1,1,0,0,1,0,1,0,0,0,1,37.5,1,1
57,0,0,0,16,35,47500,1,40,1,1,0,0,1,0,0,0,0,1,0,19.23,0,1
41,0,0,0,13,22,15150,1,38,0,1,0,0,1,0,2,0,0,0,0,16.5,1,1
57,0,0,0,14,37,11652,1,40,1,1,0,0,1,1,1,0,0,0,0,18.0,0,1
56,0,0,0,21,29,72012,1,60,1,1,0,0,1,1,0,0,0,0,1,29.48,0,1
51,0,0,0,16,29,55990,1,55,1,1,0,0,1,1,1,0,0,0,0,22.04,0,1
28,0,0,0,18,4,92200,1,40,1,1,0,0,1,1,0,0,0,0,0,16.0,0,1
48,0,0,0,12,30,113113,1,40,1,1,0,0,1,0,1,0,0,1,0,18.0,0,1
43,0,1,0,13,24,53506,1,40,1,1,0,0,1,0,2,1,0,0,0,20.38,0,0
65,0,0,0,12,47,24019,1,40,1,1,0,1,1,0,1,0,0,0,0,15.0,1,1
32,0,0,0,16,10,64000,1,38,1,1,0,0,1,0,2,0,0,0,0,4.87,1,1
56,0,0,0,16,34,90000,1,40,1,1,0,0,1,1,2,0,0,0,0,8.65,0,1
58,0,0,0,18,34,29711,1,40,1,1,0,0,1,0,0,0,0,0,0,53.08,1,1
45,0,0,0,18,21,41600,1,40,1,1,0,0,1,0,0,0,0,0,0,20.0,1,1
44,0,0,0,18,20,83482,1,40,1,1,0,0,1,0,2,0,0,0,0,28.85,1,1
28,0,0,0,16,6,30000,1,40,1,1,0,0,1,0,1,0,0,1,0,6.63,0,1
56,0,0,0,12,38,70000,1,40,1,1,0,0,0,0,3,0,0,0,0,10.0,1,1
42,0,0,0,18,18,37501,1,40,1,1,0,0,1,0,0,0,0,1,0,48.08,0,1
37,0,0,0,16,15,52000,1,40,1,1,0,0,1,0,0,1,0,0,0,44.22,0,1
61,0,0,0,16,39,37745,1,40,1,1,0,0,1,0,0,0,0,1,0,27.0,0,1
34,0,0,0,16,12,128004,1,40,1,1,0,0,0,1,0,0,0,0,0,30.75,0,1
49,0,0,0,16,27,120000,1,50,1,1,0,0,0,0,1,0,0,0,0,46.16,1,1
42,0,0,0,12,24,105000,1,40,1,1,0,0,1,1,2,0,0,0,0,11.5,0,1
58,0,0,0,12,40,64740,1,37,1,1,0,0,1,0,0,1,0,0,0,21.0,0,1
40,0,1,0,16,18,35000,1,40,1,1,0,0,1,0,2,0,0,1,0,29.75,0,0
50,0,0,0,18,26,152600,1,60,1,1,0,0,1,0,1,0,0,1,0,35.9,0,1
42,0,0,0,13,23,67500,1,40,1,1,0,0,0,1,2,0,0,0,0,10.0,0,1
52,0,0,0,18,28,60357,1,40,1,1,0,0,1,0,1,0,0,1,0,17.88,0,1
48,0,0,0,16,26,50785,1,50,1,1,0,0,1,0,0,0,0,0,0,23.08,1,1
56,1,0,0,12,38,50010,1,40,1,1,0,0,1,0,1,0,0,0,0,14.43,1,0
49,1,0,0,16,27,121500,1,40,1,1,0,0,0,0,0,0,0,0,0,24.05,1,0
28,0,0,0,14,8,42100,1,36,1,1,0,0,1,0,1,0,0,0,0,20.64,1,1
43,0,0,0,12,25,29999,1,40,1,1,0,0,1,0,0,0,0,1,0,11.05,0,1
55,0,0,0,12,37,70169,1,40,1,1,0,0,1,1,0,0,0,0,0,14.4,0,1
22,0,0,0,12,4,68000,1,40,0,1,0,0,1,0,0,0,0,1,0,12.5,0,1
32,0,0,0,18,8,105000,1,45,1,1,0,0,1,0,0,0,0,1,0,36.33,0,1
34,0,0,0,13,15,79940,1,45,1,1,0,0,0,0,2,1,0,0,0,17.7,0,1
50,0,0,0,16,28,25419,1,75,0,1,1,1,1,1,0,0,0,0,1,10.25,0,1
53,0,0,0,12,35,4012,1,40,0,1,0,0,0,1,2,0,0,0,0,18.0,0,1
58,0,0,0,12,40,17100,1,40,0,1,0,0,1,0,0,1,0,0,0,9.35,0,1
48,0,0,0,16,26,89962,1,40,1,1,0,0,1,1,0,0,0,0,0,28.13,0,1
63,0,0,0,12,45,16318,1,45,1,1,0,0,0,0,0,0,0,1,0,22.05,0,1
29,0,0,0,12,11,30500,1,40,1,1,0,0,1,1,2,0,0,0,0,12.0,0,1
53,0,0,0,18,29,42020,1,50,1,1,0,0,1,0,0,0,0,1,1,23.46,0,1
39,0,0,0,13,20,0,1,40,0,1,1,0,1,0,3,1,0,0,0,9.0,0,1
44,0,0,0,12,26,189440,1,40,1,1,0,0,1,0,2,0,0,1,0,15.0,0,1
32,0,0,0,16,10,40000,1,40,1,1,0,0,1,0,1,1,0,0,0,20.77,0,1
60,0,0,0,18,36,91372,1,60,1,1,0,0,0,0,1,0,0,0,1,15.38,1,1
41,0,0,0,12,23,70000,1,40,1,1,0,0,1,0,1,0,0,1,0,26.42,0,1
65,0,0,0,12,47,41000,1,36,1,1,0,0,1,1,0,0,0,0,0,10.14,0,1
58,0,0,0,14,38,71528,1,40,1,1,0,0,1,0,0,0,0,0,1,14.0,1,1
47,0,0,0,18,23,65000,1,40,1,1,0,0,1,0,0,0,0,1,1,27.4,0,1
26,1,0,0,16,4,80750,1,40,1,1,0,0,1,0,0,0,0,0,0,15.0,1,0
42,0,0,0,16,20,60000,1,40,1,1,0,0,1,0,1,0,0,0,0,28.85,1,1
49,0,0,0,16,27,26500,1,40,0,1,0,0,1,0,2,1,0,0,0,28.0,0,1
55,0,0,0,14,35,81600,1,45,1,1,0,0,1,1,1,0,0,0,0,24.0,0,1
50,0,0,0,12,32,60213,1,40,1,1,0,0,1,1,0,0,0,0,0,10.5,0,1
50,0,0,0,16,28,22754,1,45,1,1,0,0,1,1,1,0,0,0,0,32.04,0,1
36,0,0,0,12,18,10200,1,40,0,1,0,0,1,1,0,0,0,0,0,9.5,0,1
65,0,0,0,13,46,19199,1,40,1,1,0,1,0,1,0,0,0,0,0,28.5,0,1
56,0,1,0,14,36,25000,1,40,1,1,0,0,0,0,0,0,0,1,0,38.45,0,0
53,0,0,0,13,34,42169,1,49,1,1,0,0,1,0,0,0,0,1,0,16.33,0,1
53,0,0,0,18,29,132584,1,55,1,1,0,0,1,1,3,0,0,0,0,31.47,0,1
51,0,0,0,14,31,56000,1,30,1,1,0,0,1,0,0,0,0,1,0,33.33,0,1
59,0,1,0,12,41,0,1,0,0,1,0,0,1,0,0,0,0,0,1,11.0,1,0
57,0,0,0,14,37,161011,1,40,1,1,0,0,1,0,2,1,0,0,0,15.45,0,1
50,0,0,0,12,32,83084,1,40,1,1,0,0,0,1,0,0,0,0,0,18.75,0,1
30,0,0,0,13,11,95406,1,40,1,1,0,0,1,0,3,0,0,0,0,29.0,1,1
42,0,1,0,12,24,21840,1,40,1,1,0,0,1,0,5,0,0,1,0,8.25,0,0
34,0,0,0,14,14,84101,1,35,0,1,0,0,1,0,2,0,0,1,0,10.0,0,1
48,0,1,0,18,24,72032,1,8,1,1,0,0,1,0,2,0,0,1,0,173.13,0,0
30,0,0,0,18,6,100010,1,40,1,1,0,0,1,0,1,0,0,1,0,23.08,0,1
54,0,0,0,12,36,56400,1,40,1,1,0,0,1,0,3,0,0,0,0,12.5,1,1
24,0,0,0,16,2,70000,1,50,1,1,0,0,1,1,0,0,0,0,0,21.16,0,1
38,0,0,0,13,19,46000,1,40,1,1,0,0,1,0,2,0,0,0,0,18.5,1,1
47,0,0,0,18,23,80000,1,40,1,1,0,0,1,0,1,0,0,1,0,46.0,0,1
28,0,0,0,16,6,54000,1,40,1,1,0,0,1,1,1,0,0,0,0,18.75,0,1
33,0,0,0,18,9,35500,1,40,1,1,0,0,1,1,1,0,0,0,1,40.0,0,1
40,0,0,0,12,22,60000,1,40,1,1,0,0,1,0,3,0,0,1,0,11.0,0,1
41,0,0,0,16,19,135404,1,40,1,1,0,0,1,0,2,1,0,0,0,41.33,0,1
47,0,0,0,12,29,46224,1,36,1,1,0,0,0,0,0,0,0,1,0,8.0,0,1
56,0,0,0,13,37,104783,1,40,1,1,0,0,1,0,2,0,0,0,0,10.0,1,1
38,1,0,0,16,16,188025,1,45,1,1,0,0,1,0,2,1,0,0,0,53.42,0,0
38,0,0,0,16,16,75010,1,48,1,1,0,0,1,1,3,0,0,0,0,20.83,0,1
53,0,0,0,18,29,179183,1,40,1,1,0,0,1,0,2,0,0,1,0,22.13,0,1
30,0,0,0,18,6,50100,1,40,1,1,0,0,1,0,0,1,0,0,0,13.1,0,1
34,0,0,0,16,12,76700,1,55,1,1,0,0,1,0,0,1,0,0,0,22.36,0,1
46,0,0,0,14,26,16800,1,40,1,1,0,0,1,1,4,0,0,0,0,19.23,0,1
52,0,0,0,16,30,41750,1,45,1,1,0,0,1,1,2,0,0,0,0,42.73,0,1
25,0,0,0,12,7,26000,1,40,1,1,0,0,1,0,2,0,0,0,0,13.95,1,1
62,0,0,0,12,44,30140,1,40,1,1,0,0,1,0,0,0,0,0,1,17.66,1,1
54,0,0,0,16,32,100150,1,50,1,1,0,0,0,1,2,0,0,0,0,30.76,0,1
37,0,0,0,16,15,130059,1,50,1,1,0,0,1,0,0,1,0,0,0,47.0,0,1
24,0,0,0,14,4,23000,1,40,1,1,0,0,0,0,0,0,0,0,0,11.0,1,1
34,0,0,0,16,12,41900,1,40,1,1,0,0,0,0,2,0,0,1,0,16.5,0,1
33,0,0,0,14,13,54000,1,40,1,1,0,0,1,0,2,1,0,0,0,16.83,0,1
45,0,0,0,13,26,78481,1,40,1,1,0,0,0,1,3,0,0,0,0,10.75,0,1
46,0,0,0,12,28,96424,1,0,1,1,0,0,1,1,2,0,0,0,0,15.75,0,1
35,1,0,0,12,17,150808,1,40,1,1,1,0,1,0,1,0,0,1,0,11.25,0,0
32,0,1,0,16,10,103025,1,40,1,1,0,0,1,0,1,0,0,1,0,16.15,0,0
59,0,0,0,12,41,56741,1,45,1,1,0,0,1,0,0,1,0,0,0,63.33,0,1
45,0,0,0,16,23,145000,1,40,1,1,0,0,1,0,0,0,0,1,0,12.12,0,1
42,0,0,0,16,20,88000,1,60,1,1,0,0,1,0,1,0,0,0,0,17.7,1,1
69,0,1,0,13,50,33199,1,40,0,1,0,0,1,0,0,0,0,1,0,12.0,0,0
21,1,0,0,13,2,21000,1,30,1,1,0,0,1,1,0,0,0,0,0,14.0,0,0
43,0,0,0,11,26,121000,1,40,1,1,0,0,1,0,3,0,0,0,0,20.0,1,1
37,0,0,0,14,17,25000,1,40,1,1,0,0,0,0,1,1,0,0,0,25.7,0,1
32,0,0,0,16,10,40040,1,40,1,1,0,0,1,0,0,0,0,1,0,25.0,0,1
44,0,0,0,16,22,34096,1,40,1,1,0,0,0,1,1,0,0,0,0,11.05,0,1
45,0,0,0,14,25,12000,1,35,1,1,1,0,1,0,2,0,0,0,0,82.43,1,1
33,0,0,0,16,11,131423,1,40,1,1,0,0,1,0,1,1,0,0,0,24.05,0,1
58,0,0,0,16,36,25003,1,40,1,1,0,0,1,1,0,0,0,0,1,34.0,0,1
46,0,0,0,16,24,238075,1,40,1,1,0,0,1,1,2,0,0,0,0,43.25,0,1
35,0,0,0,21,8,24152,1,40,0,1,0,0,1,0,1,1,0,0,1,33.75,0,1
38,0,0,0,18,14,106450,1,40,1,1,0,0,1,0,2,0,0,0,1,23.55,1,1
48,0,0,0,18,24,34020,1,40,1,1,0,0,1,0,3,1,0,0,0,13.45,0,1
32,0,0,0,18,8,80800,1,40,1,1,0,0,1,0,1,0,0,1,1,24.05,0,1
62,0,1,0,12,44,47681,1,35,1,1,0,0,1,0,1,0,0,1,0,7.25,0,0
67,0,0,0,14,47,19199,1,40,1,1,0,0,1,0,0,0,0,0,0,17.5,1,1
44,0,0,0,12,26,26800,1,45,1,1,0,0,0,0,1,0,0,1,0,13.67,0,1
55,0,0,0,18,31,122825,1,60,1,1,0,0,1,0,0,0,0,0,0,23.72,1,1
41,0,0,0,12,23,55623,1,40,1,1,0,0,1,1,2,0,0,0,0,9.5,0,1
28,0,0,0,18,4,57500,1,45,1,1,0,0,1,0,0,0,0,0,0,36.33,1,1
58,0,0,0,16,36,65042,1,60,1,1,0,0,1,0,0,0,0,0,0,48.08,1,1
60,0,0,0,14,40,108,1,40,1,1,0,0,1,0,0,0,0,0,1,18.45,1,1
29,1,0,0,12,11,108008,1,40,1,1,0,0,1,0,1,0,0,1,0,28.5,0,0
45,0,0,0,16,23,110973,1,40,1,1,0,0,1,0,2,1,0,0,0,21.25,0,1
26,0,0,0,16,4,45000,1,40,1,1,0,0,1,1,1,0,0,0,0,21.63,0,1
41,0,0,0,16,19,90017,1,40,1,1,0,0,1,0,1,0,0,1,0,26.45,0,1
58,0,0,0,12,40,322581,1,40,1,1,0,0,1,0,1,1,0,0,1,20.25,0,1
59,0,0,0,13,40,100008,1,35,1,1,0,0,1,0,0,1,0,0,0,20.0,0,1
55,1,0,0,13,36,80847,1,40,1,1,0,0,1,0,2,0,0,0,1,30.0,1,0
25,0,0,0,16,3,28000,1,45,1,1,0,0,0,1,0,0,0,0,0,14.25,0,1
32,0,0,0,16,10,60000,1,40,1,1,0,0,1,0,2,0,0,0,1,28.85,1,1
45,0,0,0,12,27,92493,1,40,1,1,0,0,1,0,3,1,0,0,0,18.0,0,1
27,0,0,0,18,3,36000,1,40,1,1,0,0,1,0,0,0,0,1,0,25.0,0,1
46,0,0,0,16,24,80647,1,40,1,1,0,0,1,0,2,0,0,0,0,59.63,1,1
54,0,0,0,12,36,53370,1,40,1,1,0,0,1,0,0,0,0,1,0,19.5,0,1
63,0,0,0,18,39,47817,1,50,1,1,0,0,1,0,0,1,0,0,0,53.84,0,1
43,0,0,0,13,24,48000,1,40,1,1,0,0,1,0,1,0,0,0,1,21.0,1,1
39,0,1,0,13,20,65590,1,40,1,1,0,0,1,1,2,0,0,0,0,15.0,0,0
38,0,0,0,18,14,66848,1,40,1,1,0,0,1,0,0,0,0,0,1,29.83,1,1
30,0,0,0,16,8,50050,1,40,1,1,0,0,1,0,1,0,0,0,0,20.0,1,1
60,0,0,0,18,36,100000,1,65,1,1,0,0,1,1,0,0,0,0,0,17.15,0,1
46,0,0,0,16,24,73500,1,35,1,1,0,0,1,0,2,1,0,0,0,21.97,0,1
23,0,0,0,12,5,18002,1,40,0,1,0,0,1,0,1,0,0,1,0,8.5,0,1
34,0,0,0,16,12,61600,1,40,1,1,0,0,1,1,0,0,0,0,0,29.33,0,1
48,1,0,0,12,30,39000,1,40,0,1,0,0,1,0,3,0,0,0,0,18.75,1,0
35,0,0,0,13,16,0,1,40,1,1,0,0,1,0,1,0,0,0,1,21.0,1,1
41,0,0,0,12,23,44662,1,40,1,1,0,0,1,0,2,0,0,1,0,17.0,0,1
39,0,0,0,16,17,42727,1,40,1,1,0,0,1,0,2,0,0,0,0,34.6,1,1
43,0,0,0,13,24,40000,1,37,1,1,0,0,0,0,0,0,0,0,0,13.0,1,1
41,0,0,0,16,19,64000,1,40,1,1,0,0,1,0,2,1,0,0,0,43.28,0,1
56,0,0,0,13,37,73000,1,40,1,1,0,0,1,1,2,0,0,0,0,18.27,0,1
56,0,0,0,13,37,41085,1,36,1,1,0,0,1,0,0,0,0,0,0,24.0,1,1
44,0,0,0,14,24,49900,1,0,1,1,0,0,0,0,1,0,0,1,0,10.0,0,1
60,0,0,0,12,42,67927,1,44,1,1,0,0,1,1,0,0,0,0,0,14.9,0,1
29,0,0,0,21,2,56600,1,80,1,1,0,0,1,0,0,0,0,0,0,13.23,1,1
37,0,0,0,18,13,145000,1,35,1,1,0,0,1,0,2,1,0,0,1,39.57,0,1
45,0,0,0,12,27,60000,1,40,0,1,0,0,1,0,3,0,0,1,0,13.5,0,1
39,0,0,0,18,15,101533,1,40,1,1,0,0,1,0,2,0,0,0,0,21.63,1,1
36,0,0,0,16,14,60600,1,0,1,1,0,0,1,0,1,0,0,1,0,15.0,0,1
54,0,0,0,14,34,40000,1,36,1,1,0,0,0,1,1,0,0,0,0,11.0,0,1
52,0,0,0,12,34,48785,1,40,1,1,0,0,1,0,0,1,0,0,1,16.5,0,1
60,0,0,0,12,42,72500,1,40,1,1,0,0,1,0,1,0,0,1,0,22.05,0,1
29,0,0,0,12,11,39,1,37,1,1,0,0,1,0,2,1,0,0,0,23.38,0,1
46,0,0,0,14,26,63121,1,40,1,1,0,0,1,0,1,1,0,0,0,33.94,0,1
65,0,0,0,12,47,51475,1,35,1,1,0,0,1,0,0,1,0,0,0,10.5,0,1
47,0,0,0,8,33,27000,1,40,1,1,0,0,1,1,2,0,0,0,1,12.75,0,1
51,0,0,0,12,33,51000,1,63,1,1,0,0,1,0,0,0,0,0,0,12.21,1,1
29,0,0,0,16,7,38000,1,40,1,1,0,0,1,1,0,0,0,0,0,17.08,0,1
58,0,0,0,16,36,233681,1,40,1,1,0,0,1,1,2,0,0,0,0,33.15,0,1
28,0,0,0,18,4,28000,1,40,1,1,0,0,0,0,1,0,0,1,0,21.92,0,1
29,1,0,0,18,5,74000,1,40,1,1,0,0,1,1,1,0,0,0,0,38.45,0,0
62,0,0,0,16,40,110050,1,40,1,1,0,0,1,1,0,0,0,0,0,18.98,0,1
39,0,0,0,16,17,110162,1,45,1,1,0,0,1,0,0,0,0,0,0,23.49,1,1
31,0,0,0,16,9,23045,1,40,1,1,0,0,0,0,2,0,0,0,0,17.3,1,1
52,0,0,0,12,34,51084,1,40,1,1,1,0,0,0,2,0,0,1,0,11.55,0,1
53,0,0,0,12,35,30010,1,38,1,1,0,0,1,0,0,0,0,1,0,27.05,0,1
62,0,0,0,18,38,40785,1,16,0,1,0,0,1,0,1,0,0,1,1,84.13,0,1
54,0,0,0,12,36,27158,1,35,0,1,0,0,0,0,1,0,0,0,0,11.89,1,1
65,0,0,0,16,43,59473,1,20,0,1,0,1,1,0,0,0,0,1,0,17.0,0,1
43,0,0,0,18,19,55000,1,40,1,1,0,0,1,0,2,0,0,1,1,21.63,0,1
32,0,0,0,13,13,47010,1,45,1,1,0,0,1,1,2,0,0,0,0,16.25,0,1
43,0,0,0,20,17,10802,1,45,1,1,0,0,1,0,0,0,0,0,0,30.78,1,1
43,0,0,0,13,24,30000,1,40,1,1,0,0,1,0,1,0,0,1,0,12.5,0,1
50,0,0,0,16,28,8000,1,40,1,1,0,0,1,0,3,0,0,0,0,23.08,1,1
41,0,0,0,18,17,45270,1,40,1,1,0,0,1,0,2,1,0,0,1,24.05,0,1
45,0,1,0,16,23,112143,1,40,1,1,0,0,1,0,1,1,0,0,0,25.0,0,0
51,0,0,0,13,32,77170,1,40,1,1,0,0,1,0,2,0,0,1,0,28.85,0,1
29,0,0,0,16,7,42005,1,40,1,1,0,0,1,1,2,0,0,0,0,13.5,0,1
34,0,0,0,16,12,85000,1,35,1,1,0,0,1,0,3,0,0,1,0,26.37,0,1
58,0,0,0,13,39,75925,1,50,1,1,0,0,0,1,2,0,0,0,0,16.92,0,1
33,0,0,0,16,11,85150,1,52,1,1,0,0,1,0,2,0,0,0,0,36.98,1,1
41,0,1,0,18,17,47199,1,40,1,1,0,0,1,0,0,1,0,0,0,43.28,0,0
34,0,0,0,13,15,72700,1,45,1,1,0,0,1,0,0,1,0,0,0,37.78,0,1
54,0,0,0,21,27,75517,1,40,1,1,0,0,0,0,0,1,0,0,1,35.58,0,1
60,1,0,0,12,42,30000,1,40,1,1,0,0,1,0,2,1,0,0,0,15.29,0,0
56,0,0,0,16,34,105500,1,60,1,1,0,0,0,1,0,0,0,0,0,14.42,0,1
51,0,0,0,13,32,125000,1,40,1,1,0,0,1,0,0,0,0,0,0,28.0,1,1
57,1,0,0,16,35,112784,1,40,1,1,0,0,1,0,2,1,0,0,0,13.0,0,0
64,0,1,0,18,40,68225,1,40,1,1,0,0,1,0,1,0,0,1,0,16.83,0,0
43,0,0,0,13,24,27040,1,40,1,1,0,0,1,1,0,0,0,0,0,38.45,0,1
59,0,0,0,18,35,84000,1,58,1,1,0,0,1,0,0,0,0,1,0,19.88,0,1
54,0,0,0,16,32,116008,1,40,1,1,0,0,1,0,1,0,0,0,0,44.22,1,1
53,0,1,0,16,31,25000,1,40,1,1,0,0,1,1,0,0,0,0,0,46.15,0,0
37,0,0,0,12,19,35323,1,36,1,1,0,0,1,1,0,0,0,0,0,14.0,0,1
59,0,0,0,12,41,23000,1,52,1,1,0,0,1,0,0,1,0,0,0,14.0,0,1
57,1,0,0,14,37,114094,1,40,1,1,0,0,1,0,0,0,0,1,0,18.0,0,0
44,0,0,0,12,26,85000,1,45,1,1,0,0,1,0,1,0,0,0,0,5.11,1,1
57,0,0,0,16,35,27685,1,40,1,1,0,0,1,1,0,0,0,0,0,24.05,0,1
52,0,0,0,16,30,50002,1,37,1,1,0,0,0,1,1,0,0,0,0,70.16,0,1
44,1,0,0,12,26,27940,1,45,1,1,0,0,1,1,0,0,0,0,0,17.0,0,0
31,0,0,0,12,13,37199,1,40,0,1,0,0,1,0,0,0,0,0,0,9.2,1,1
46,0,0,0,12,28,29908,1,40,1,1,0,0,1,1,1,0,0,0,0,17.5,0,1
27,0,0,0,16,5,58900,1,40,1,1,0,0,1,1,0,0,0,0,0,19.23,0,1
51,1,0,0,16,29,187011,1,36,1,1,0,0,1,0,0,0,0,0,0,15.0,1,0
61,0,0,0,12,43,44624,1,40,1,1,0,0,1,1,0,0,0,0,1,22.5,0,1
51,0,0,0,12,33,51673,1,37,1,1,0,0,1,0,1,0,0,1,0,33.78,0,1
38,0,0,0,12,20,36025,1,52,1,1,0,0,0,1,2,0,0,0,0,9.0,0,1
57,0,0,0,18,33,92799,1,6,1,1,0,0,1,1,2,0,0,0,0,35.0,0,1
48,0,0,0,16,26,59302,1,40,1,1,0,0,1,1,0,0,0,0,0,13.5,0,1
40,0,0,0,16,18,30000,1,40,1,1,0,0,1,0,2,0,0,0,0,18.5,1,1
45,0,0,0,13,26,51003,1,40,1,1,0,0,0,0,2,0,0,1,0,13.0,0,1
35,0,0,0,18,11,150100,1,50,1,1,0,0,1,0,0,0,0,1,1,21.54,0,1
50,0,0,0,12,32,31360,1,40,1,1,0,0,0,0,0,0,0,0,0,10.57,1,1
