sold,date_auctn,years_old,rpremium,rhammer,rlow,rhigh,ravg,artist,medium,height,width,inchsq,signed,creation,age,yob,date,trend,da1,da2,da3,da4,da5,da6,da8,dm0,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,drec,d8791,d9296,d9700,d0104,d0508
1,1998.33,49.33,7.09001,6.16523,7.39827,11.09741,9.24784,3,2,25.0,31.0,775.0,1,1949,73,1876,1998.04,4131,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.33,92.33,4.96301,4.31566,4.31566,6.16523,5.24044,3,4,14.0,14.5,203.0,1,1906,30,1876,1998.04,4131,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1998.33,56.33,29.77805,25.89396,7.39827,11.09741,9.24784,3,1,17.5,23.0,402.5,1,1942,66,1876,1998.04,4117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.0,95.0,62.73177,57.02888,18.54141,30.90235,24.72188,3,4,13.2,20.2,266.64,1,1903,27,1876,1997.12,3991,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1998.0,74.0,123.91842,112.65311,92.70705,154.51174,123.60939,3,2,23.5,18.0,423.0,1,1924,48,1876,1997.12,3991,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1997.83,71.83,,,3.09598,4.33437,3.71517,3,1,24.0,21.0,504.0,1,1926,50,1876,1997.1,3933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.5,89.5,23.30212,20.26272,12.48439,18.72659,15.60549,3,0,13.0,17.0,221.0,1,1908,32,1876,1997.06,3810,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.5,97.5,6.82272,5.9328,6.2422,9.3633,7.80275,3,2,9.7,11.5,111.55,1,1900,24,1876,1997.06,3810,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.5,98.5,59.92509,54.47736,31.21099,43.69538,37.45318,3,4,21.7,29.6,642.32,1,1899,23,1876,1997.06,3809,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1997.33,63.33,3.9556,3.43965,4.37774,6.25391,5.31582,3,4,22.5,16.5,371.25,1,1934,58,1876,1997.04,3766,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1997.0,61.0,14.45632,12.57071,9.42803,12.57071,10.99937,3,10,13.5,10.2,137.7,1,1936,60,1876,1996.12,3627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1997.0,62.0,1.87932,1.63419,1.88561,2.51414,2.19987,3,0,14.7,18.5,271.95,1,1935,59,1876,1996.12,3625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1997.0,97.0,3.61408,3.14268,3.14268,4.39975,3.77121,3,10,4.5,7.2,32.4,1,1900,24,1876,1996.12,3625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1996.92,81.92,,,1.63831,2.26843,1.95337,3,10,24.5,18.5,453.25,1,1915,39,1876,1996.11,3594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1996.83,80.83,1.09039,0.94817,1.26422,1.89633,1.58028,3,0,13.7,20.7,283.59,1,1916,40,1876,1996.1,3591,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1996.75,94.75,8.02156,6.97527,6.34115,9.51173,7.92644,3,4,9.5,12.5,118.75,1,1902,26,1876,1996.09,3558,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1996.25,66.25,2.9582,2.57235,1.92926,3.21543,2.57235,3,0,20.3,14.7,298.41,1,1930,54,1876,1996.03,3367,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995.92,83.92,,,32.5309,48.79636,40.66363,3,10,9.2,12.0,110.4,1,1912,36,1876,1995.11,3255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1995.75,63.75,,,2.61267,3.91901,3.26584,3,4,9.6,23.3,223.68,1,1932,56,1876,1995.09,3193,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1995.75,70.75,1.95297,1.69824,1.9595,3.26584,2.61267,3,0,24.0,29.5,708.0,1,1925,49,1876,1995.09,3193,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995.75,56.75,,,4.57218,6.53168,5.55193,3,1,8.5,10.2,86.7,1,1939,63,1876,1995.09,3179,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995.75,88.75,,,6.53168,9.79752,8.1646,3,4,16.5,17.0,280.5,1,1907,31,1876,1995.09,3179,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1995.75,91.75,,,4.57218,6.53168,5.55193,3,1,12.0,17.7,212.4,1,1904,28,1876,1995.09,3178,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.58,95.58,0.09043,0.07864,0.32765,0.65531,0.49148,3,1,4.2,5.7,23.94,1,1900,24,1876,1995.07,3123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.42,95.42,13.60947,11.83432,9.86193,16.43655,13.14924,3,0,5.0,8.0,40.0,1,1900,24,1876,1995.05,3067,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.42,87.42,30.24326,26.29849,16.43655,23.01118,19.72387,3,1,10.7,18.5,197.95,1,1908,32,1876,1995.05,3067,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.42,50.42,28.35634,24.65769,39.44773,52.59698,46.02235,3,2,30.0,24.0,720.0,1,1945,69,1876,1995.05,3067,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.42,46.42,5.75279,5.00243,13.14924,19.72387,16.43655,3,4,15.5,11.5,178.25,1,1949,73,1876,1995.05,3066,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1995.25,46.25,,,9.92063,16.53439,13.22751,3,10,13.5,18.3,247.05,1,1949,73,1876,1995.03,2998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1995.25,50.25,,,9.92063,13.22751,11.57407,3,4,22.5,20.0,450.0,1,1945,69,1876,1995.03,2997,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1995.25,92.25,16.7328,14.55026,9.92063,16.53439,13.22751,3,4,9.0,13.0,117.0,1,1903,27,1876,1995.03,2996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1995.25,68.25,,,0.92593,1.19048,1.0582,3,0,11.2,19.7,220.64,1,1927,51,1876,1995.03,2993,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995.0,66.0,,,133.2445,199.86676,166.55563,3,2,36.0,42.0,1512.0,1,1929,53,1876,1994.12,2892,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994.92,55.92,2.45661,2.13618,3.33778,4.6729,4.00534,3,1,18.5,27.5,508.75,1,1939,63,1876,1994.11,2891,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994.75,65.75,49.56463,45.05876,13.39585,20.09377,16.74481,3,4,15.5,11.2,173.6,1,1929,53,1876,1994.09,2821,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1994.42,49.42,14.0339,12.20339,13.55932,20.33898,16.94915,3,10,9.1,13.6,123.76,1,1945,69,1876,1994.05,2702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1994.42,45.42,5.0678,4.40678,2.37288,3.05085,2.71186,3,0,7.5,4.6,34.5,1,1949,73,1876,1994.05,2700,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994.25,87.25,2.73623,2.37933,1.01971,1.69952,1.35962,3,7,11.7,7.3,85.41,1,1907,31,1876,1994.03,2647,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1994.25,47.25,6.64514,5.77838,4.07886,5.43848,4.75867,3,1,17.6,29.7,522.72,1,1947,71,1876,1994.03,2632,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.75,89.75,6.34483,5.51724,4.82759,6.89655,5.86207,3,4,12.5,19.0,237.5,1,1904,28,1876,1993.09,2458,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1993.75,44.75,,,4.82759,6.89655,5.86207,3,0,7.5,4.6,34.5,1,1949,73,1876,1993.09,2458,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.75,59.75,2.53793,2.2069,3.44828,4.82759,4.13793,3,4,13.5,12.5,168.75,1,1934,58,1876,1993.09,2457,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1993.75,51.75,0.67448,0.58651,0.55172,0.82759,0.68966,3,1,13.7,9.2,126.04,1,1942,66,1876,1993.09,2444,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.42,88.42,23.9251,20.80444,34.67406,48.54369,41.60888,3,0,17.7,23.7,419.49,1,1905,29,1876,1993.05,2338,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.42,68.42,45.97781,41.79801,41.60888,55.4785,48.54369,3,4,11.2,15.2,170.24,1,1925,49,1876,1993.05,2338,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1993.42,87.42,0.27947,0.24302,0.55479,0.83218,0.69348,3,7,13.7,7.5,102.75,1,1906,30,1876,1993.05,2316,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1993.42,84.42,0.638,0.55479,0.69348,1.04022,0.86685,3,7,13.0,10.5,136.5,1,1909,33,1876,1993.05,2316,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1993.25,59.25,2.00628,1.74459,1.39567,2.09351,1.74459,3,0,17.2,21.7,373.24,1,1934,58,1876,1993.03,2282,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.25,86.25,0.50244,0.43691,1.39567,2.09351,1.74459,3,9,12.0,17.2,206.4,1,1907,31,1876,1993.03,2282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1993.25,48.25,1.04327,0.90719,1.04676,1.39567,1.22121,3,0,11.2,12.5,140.0,1,1945,69,1876,1993.03,2282,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1993.25,55.25,,,1.39567,2.09351,1.74459,3,0,17.0,4.2,71.4,1,1938,62,1876,1993.03,2282,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.0,93.0,17.77934,16.16304,14.05481,21.08222,17.56852,3,0,8.5,13.5,114.75,1,1900,24,1876,1992.12,2165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.0,60.0,20.09838,18.27126,10.54111,17.56852,14.05481,3,4,19.3,26.0,501.8,1,1933,57,1876,1992.12,2165,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1993.0,95.0,,,52.70555,70.27407,61.48981,3,4,22.7,25.8,585.66,1,1898,22,1876,1992.12,2165,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1993.0,52.0,1.54603,1.40548,1.40548,2.81096,2.10822,3,1,17.0,11.0,187.0,1,1941,65,1876,1992.12,2163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.75,52.75,2.18285,1.98441,1.06308,1.77179,1.41743,3,1,10.0,13.5,135.0,1,1940,64,1876,1992.09,2095,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.75,49.75,14.0326,12.75691,12.75691,17.00921,14.88306,3,2,16.0,20.0,320.0,1,1943,67,1876,1992.09,2094,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.75,58.75,17.15096,15.59178,14.17434,21.26152,17.71793,3,4,18.0,12.0,216.0,1,1934,58,1876,1992.09,2093,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1992.42,90.42,125.98425,114.53114,107.37294,178.9549,143.16392,3,2,26.3,17.3,454.99,1,1902,26,1876,1992.05,1975,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.42,46.42,11.02362,10.02147,8.58984,12.88475,10.73729,3,2,9.8,8.1,79.38,1,1946,70,1876,1992.05,1975,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.42,93.42,14.96063,13.60057,14.31639,21.47459,17.89549,3,4,21.7,29.5,640.15,1,1899,23,1876,1992.05,1974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1992.33,54.33,,,2.86944,4.30416,3.5868,3,0,17.0,4.2,71.4,1,1938,62,1876,1992.04,1932,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1992.33,54.33,,,3.5868,5.02152,4.30416,3,0,16.0,13.5,216.0,1,1938,62,1876,1992.04,1918,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1992.25,50.25,,,1.07836,1.43781,1.25809,3,1,13.7,9.0,123.3,1,1942,66,1876,1992.03,1907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.25,58.25,6.32638,5.75126,3.59454,5.03235,4.31344,3,4,18.0,12.0,216.0,1,1934,58,1876,1992.03,1899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1992.0,58.0,,,10.85384,18.08973,14.47178,3,4,22.5,16.5,371.25,1,1934,58,1876,1991.12,1801,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1992.0,80.0,6.36758,5.78871,7.23589,10.85384,9.04486,3,0,12.0,13.2,158.4,1,1912,36,1876,1991.12,1801,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1992.0,88.0,63.67583,57.88712,72.3589,108.53835,90.44863,3,4,12.0,13.0,156.0,1,1904,28,1876,1991.12,1801,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1992.0,85.0,,,54.26918,72.3589,63.31404,3,4,23.2,18.0,417.6,1,1907,31,1876,1991.12,1800,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1991.75,92.75,,,29.19708,43.79562,36.49635,3,4,21.7,29.5,640.15,1,1899,23,1876,1991.09,1729,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1990.83,45.83,,,0.74963,1.12444,0.93703,3,1,10.2,11.7,119.34,1,1945,69,1876,1990.1,1389,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1990.42,47.42,,,30.98373,46.4756,38.72967,3,2,16.0,20.0,320.0,1,1943,67,1876,1990.05,1239,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1989.42,91.42,44.46241,40.42037,40.42037,60.63056,50.52546,3,0,22.7,25.8,585.66,1,1898,22,1876,1989.05,876,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1989.25,43.25,11.70213,10.6383,12.27496,16.36661,14.32079,3,2,9.8,8.1,79.38,1,1946,70,1876,1989.03,800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1989.17,47.17,,,2.46711,4.11184,3.28947,3,1,14.0,9.2,128.8,1,1942,66,1876,1989.02,787,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1988.5,48.5,6.99153,6.35593,4.23729,6.77966,5.50847,3,1,18.0,13.5,243.0,1,1940,64,1876,1988.06,541,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1988.5,39.5,6.99153,6.35593,10.16949,15.25424,12.71186,3,4,22.0,17.5,385.0,1,1949,73,1876,1988.06,541,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1988.42,39.42,21.53191,19.57447,12.76596,21.2766,17.02128,3,4,15.5,11.5,178.25,1,1949,73,1876,1988.05,511,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1988.0,55.0,14.74913,13.4083,12.97578,21.6263,17.30104,3,4,18.75,25.0,468.75,1,1933,57,1876,1987.12,337,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1987.42,53.42,13.62832,12.38938,10.61947,15.9292,13.27434,3,2,9.7,11.5,111.55,1,1934,58,1876,1987.05,149,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2008.42,95.42,184.39044,153.6587,116.11489,162.56084,139.33787,4,2,26.0,32.0,832.0,0,1913,43,1870,2008.05,7813,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.0,98.0,2.44778,1.95822,2.36501,3.31101,2.83801,4,8,9.25,7.5,69.375,1,1910,40,1870,2007.12,7647,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,2007.42,97.42,,,14.50586,24.17643,19.34114,4,2,12.0,16.0,192.0,0,1910,40,1870,2007.05,7448,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.17,95.17,2.20331,1.83609,0.58755,0.97925,0.7834,4,9,10.0,6.5,65.0,1,1912,42,1870,2007.02,7346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2006.92,95.92,106.93069,92.98321,49.50495,74.25743,61.88119,4,0,23.0,17.0,391.0,1,1911,41,1870,2006.11,7273,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.92,76.92,,,29.70297,39.60396,34.65347,4,2,13.0,16.0,208.0,0,1930,60,1870,2006.11,7273,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.42,97.42,,,298.06259,397.41679,347.73969,4,2,25.0,30.0,750.0,1,1909,39,1870,2006.05,7085,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.33,69.33,4.76333,3.96944,4.98256,7.47384,6.2282,4,2,14.5,12.0,174.0,1,1937,67,1870,2006.04,7052,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.75,93.75,1.81087,1.50905,2.01207,3.01811,2.51509,4,0,6.2,10.7,66.34,1,1912,42,1870,2005.09,6833,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.67,69.67,102.62621,89.24018,101.98878,152.98317,127.48598,4,2,11.5,15.2,174.8,1,1936,66,1870,2005.08,6811,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.42,91.42,147.10744,127.91951,129.13223,180.78512,154.95868,4,2,24.0,20.0,480.0,0,1914,44,1870,2005.05,6714,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.42,75.42,99.17355,86.23787,36.15702,51.65289,43.90496,4,2,18.5,24.2,447.7,1,1930,60,1870,2005.05,6714,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.0,89.0,471.57016,410.06101,391.23631,521.64841,456.44236,4,2,18.0,24.0,432.0,1,1916,46,1870,2004.12,6545,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.42,91.42,194.42083,169.06159,132.83741,185.97237,159.40489,4,2,26.0,32.0,832.0,0,1913,43,1870,2004.05,6348,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.0,85.0,119.02965,211.71282,67.38544,94.33962,80.86253,4,2,20.0,25.5,510.0,0,1919,49,1870,2003.12,6181,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42,68.42,62.32914,110.86211,32.80481,43.73975,38.27228,4,2,23.7,19.7,466.89,0,1935,65,1870,2003.05,5985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42,87.42,27.88409,24.24703,16.40241,27.33734,21.86987,4,2,14.0,16.0,224.0,0,1916,46,1870,2003.05,5985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.08,67.08,103.91566,184.83023,109.52903,164.29354,136.91128,4,2,11.5,15.2,174.8,1,1936,66,1870,2003.01,5855,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2000.92,91.92,205.36739,365.27797,172.21584,287.02641,229.62113,4,2,25.0,30.0,750.0,1,1909,39,1870,2000.11,5083,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2000.92,90.92,31.79104,27.64439,17.22158,28.70264,22.96211,4,4,16.5,11.0,181.5,1,1910,40,1870,2000.11,5083,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,2000.92,81.92,,,143.5132,200.91848,172.21584,4,2,20.0,25.5,510.0,0,1919,49,1870,2000.11,5083,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,81.0,,,236.96682,355.45024,296.20853,4,2,20.0,25.5,510.0,0,1919,49,1870,1999.12,4718,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1997.5,93.5,,,312.10986,436.95381,374.53184,4,2,26.0,32.0,832.0,1,1904,34,1870,1997.06,3809,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.0,67.0,46.51163,42.2833,47.14016,62.85355,54.99686,4,2,15.0,21.7,325.5,1,1930,60,1870,1996.12,3627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1996.42,94.42,191.49616,174.08742,127.87724,191.81586,159.84655,4,2,25.0,30.0,750.0,1,1902,32,1870,1996.05,3431,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994.25,91.25,1.95445,1.69952,2.03943,3.39905,2.71924,4,0,13.8,14.0,193.2,1,1903,33,1870,1994.03,2647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.42,83.42,236.22047,214.74588,214.74588,357.90981,286.32785,4,2,26.0,31.0,806.0,1,1909,39,1870,1992.05,1975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1991.92,93.92,1.51669,1.37881,1.81422,3.2656,2.53991,4,0,17.0,13.2,224.4,1,1898,28,1870,1991.11,1779,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2008.42,108.42,,,92.89191,139.33787,116.11489,5,2,20.25,28.0,567.0,1,1900,27,1873,2008.05,7813,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2008.42,115.42,,,18.57838,23.22298,20.90068,5,2,14.0,19.0,266.0,1,1893,20,1873,2008.05,7811,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2007.25,91.25,19.0015,16.52304,9.74436,14.61654,12.18045,5,2,24.0,30.0,720.0,1,1916,43,1873,2007.03,7372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.92,74.92,29.70297,25.82867,19.80198,29.70297,24.75248,5,2,16.0,20.0,320.0,1,1932,59,1873,2006.11,7274,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.92,88.92,9.50495,7.92079,7.42574,9.90099,8.66337,5,2,25.75,23.0,592.25,1,1918,45,1873,2006.11,7262,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.5,112.5,38.49356,33.47266,14.8662,24.77701,19.82161,5,2,30.0,25.0,750.0,1,1894,21,1873,2006.06,7096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.0,71.0,,,1.51439,2.52398,2.01918,5,2,4.0,5.0,20.0,1,1935,62,1873,2005.12,6921,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2005.92,89.92,,,20.19182,30.28773,25.23978,5,2,24.0,30.0,720.0,1,1916,43,1873,2005.11,6909,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.42,89.42,1.76136,1.4678,2.06612,3.09917,2.58264,5,2,10.0,13.0,130.0,1,1916,43,1873,2005.05,6724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.0,91.0,53.20814,46.26795,13.04121,18.25769,15.64945,5,2,15.2,19.2,291.84,1,1914,41,1873,2004.12,6545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2005.0,93.0,17.2144,14.96904,13.04121,18.25769,15.64945,5,2,16.0,20.0,320.0,1,1912,39,1873,2004.12,6545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.5,91.5,1.86607,1.55506,1.58814,2.6469,2.11752,5,10,12.5,10.0,125.0,1,1913,40,1873,2004.06,6369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2003.25,85.25,,,10.87548,27.18869,19.03208,5,2,19.7,23.5,462.95,1,1918,45,1873,2003.03,5908,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
