county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
99,87,0.0171865,0.153846,1.23438,0.556962,14.75,0.00185912,0.5478615,39.573483,1,0,0,14.2846,259.7841,417.2099,168.26923,301.57343,247.62909,258.99,442.76,387.02,291.44,0.01960784,0.12894706,0,0,0,0,0,1,-4.063631,-1.8718032,0.21056883,-0.58525825,2.6912432,-6.287652,-0.60173273,3.6781592,5.5598507,6.0335894,5.125565,5.7090135,5.511932,5.5567894,6.093028,5.9584765,5.6748343,-3.9318259,-2.0483532,2.659182,-0.07797766,0.24554789,0.45670217,0.9787189,1.1761159,0.06148815,0.07881141,-0.47731352
101,81,0.0306114,0.173853,0.906667,0.476471,8.14,0.00122048,0.90188676,21.783041,0,0,0,20.9479,164.66713,261.53845,163.73848,203.57715,173.86723,235.84,364.96,240.57,206.0,0.09321175,0.08236279,0,0,0,0,0,0,-3.4863827,-1.7495452,-0.097980045,-0.7413484,2.0967903,-6.708511,-0.103266306,3.0811317,5.103926,5.5665812,5.0982704,5.316045,5.158292,5.4631534,5.899788,5.4830112,5.327876,-2.3728814,-2.4966214,3.0420384,,,,,,,,
101,82,0.0331686,0.183908,0.708333,0.437908,6.53,0.00125671,0.9119497,23.403196,0,0,0,20.9479,168.10114,266.6451,169.3997,222.63165,187.11018,243.34,372.92,253.99,231.52,0.11379801,0.08137287,1,0,0,0,0,0,-3.4061518,-1.6933197,-0.34484094,-0.8257465,1.876407,-6.679258,-0.09217045,3.1528726,5.1245656,5.5859184,5.132261,5.4055185,5.2316976,5.4944596,5.921364,5.537295,5.4446664,-2.1733303,-2.5087132,3.0420384,0.08023095,0.05622554,-0.24686089,-0.08439809,-0.22038329,0.029253006,0.071740866,0.1995511
101,83,0.0284245,0.184366,0.813333,0.370492,6.83,0.00124375,0.92075473,35.10997,0,0,0,20.9479,178.12376,305.94406,177.43877,232.29247,191.54152,258.51,385.03,258.9,234.35,0.10905125,0.08042221,0,1,0,0,0,0,-3.560504,-1.6908324,-0.20661469,-0.9929234,1.9213246,-6.6896243,-0.08256158,3.558485,5.1824784,5.7234025,5.1786256,5.447997,5.2551045,5.5549345,5.9533215,5.556442,5.4568157,-2.2159374,-2.520465,3.0420384,-0.15435219,0.0024873018,0.13822626,-0.1671769,0.044917583,-0.01036644,0.40561247,-0.04260707
101,84,0.0300807,0.182151,0.660804,0.43346,6.29,0.00126655,0.9433962,26.626987,0,0,0,20.9479,195.36441,308.47992,183.01248,255.2757,192.74576,270.47,411.33,272.95,252.74,0.07006369,0.07946021,0,0,1,0,0,0,-3.5038714,-1.7029192,-0.41429806,-0.83595574,1.838961,-6.6714587,-0.058268923,3.2819252,5.2748666,5.7316566,5.209554,5.542344,5.261372,5.600161,6.019396,5.6092887,5.5323615,-2.6583507,-2.5324988,3.0420384,0.05663252,-0.012086868,-0.20768337,0.15696764,-0.082363605,0.018165588,-0.27655983,-0.44241333
101,85,0.0315835,0.159032,0.682065,0.513944,6.3,0.00136489,0.9672956,30.865131,0,0,0,20.9479,209.12384,349.65036,197.02815,271.0377,199.03993,286.11,437.51,308.15,273.54,0.06439742,0.0784658,0,0,0,1,0,0,-3.4551206,-1.8386499,-0.3826303,-0.665641,1.8405497,-6.5966816,-0.033251155,3.4296272,5.3429265,5.8569336,5.2833467,5.6022577,5.2935057,5.6563764,6.0810995,5.7305865,5.611448,-2.7426817,-2.5450923,3.0420384,0.048750877,-0.13573062,0.03166777,0.17031473,0.0015887022,0.07477713,0.14770198,-0.084331036
101,86,0.0377065,0.41939,0.246575,0.423611,7.34,0.00138099,0.9836478,32.66481,0,0,0,20.9479,235.89743,352.96982,202.94766,284.74744,220.16534,306.67,439.44,328.44,292.69,0.09087348,0.07725815,0,0,0,0,1,0,-3.2779226,-0.868954,-1.400089,-0.8589397,1.9933388,-6.5849547,-0.016487349,3.4862983,5.463397,5.8663826,5.312948,5.6516027,5.3943787,5.7257724,6.085501,5.794354,5.679114,-2.398287,-2.560603,3.0420384,0.17719793,0.96969587,-1.0174587,-0.1932987,0.15278912,0.011726856,0.056671143,0.34439468
101,87,0.0409403,0.149936,0.571429,0.473881,9.65,0.00140045,0.99622643,34.870213,0,0,0,20.9479,245.62984,378.159,203.15471,307.25854,232.18251,325.03,459.9,350.27,317.12,0.09447166,0.07609449,0,0,0,0,0,1,-3.1956403,-1.8975466,-0.559615,-0.74679905,2.2669578,-6.5709615,-0.003780708,3.551633,5.5038257,5.9353147,5.3139677,5.7276897,5.4475236,5.7839174,6.131009,5.858704,5.75928,-2.3594553,-2.5757794,3.0420384,0.082282305,-1.0285926,0.840474,0.112140656,0.27361894,0.013993263,0.06533456,0.03883171
105,81,0.0626787,0.255328,0.437396,0.465649,7.51,0.00184349,1.4362935,49.782913,0,1,0,23.5498,230.43036,310.4803,193.1624,225.81586,207.4356,258.37,296.21,182.26,224.54,0.17771085,0.08550456,0,0,0,0,0,0,-2.7697337,-1.3652062,-0.82691634,-0.7643231,2.0162356,-6.296095,0.36206582,3.907672,5.4399486,5.7381206,5.263531,5.4197197,5.3348207,5.554393,5.6910686,5.2054343,5.414054,-1.7275975,-2.4591856,3.1591175,,,,,,,,
105,82,0.0579285,0.278614,0.523732,0.521875,4.61,0.00176982,1.4594594,30.131222,0,1,0,23.5498,248.07878,330.58438,203.70842,236.16734,226.65248,266.22,418.34,173.02,246.75,0.11887755,0.08383662,1,0,0,0,0,0,-2.8485458,-1.2779279,-0.6467752,-0.65032715,1.5282279,-6.3368773,0.37806612,3.405562,5.5137463,5.800862,5.3166895,5.4645405,5.423418,5.584323,6.0362945,5.153407,5.5083756,-2.1296613,-2.4788854,3.1591175,-0.07881212,0.087278366,0.18014115,0.11399597,-0.48800766,-0.04078245,-0.50211,-0.40206385
105,83,0.0482863,0.266919,0.476673,0.519149,7.6,0.00180387,1.4826255,29.847198,0,1,0,23.5498,261.40683,358.35934,213.37126,254.45293,216.07607,287.2,434.94,187.86,257.38,0.13104714,0.08235876,0,1,0,0,0,0,-3.0306075,-1.3208101,-0.74092454,-0.6555643,2.0281482,-6.317821,0.3938145,3.396091,5.5660777,5.881536,5.363034,5.539116,5.3756304,5.6601787,6.075208,5.235697,5.550554,-2.0321982,-2.4966705,3.1591175,-0.18206167,-0.042882204,-0.09414935,-0.005237162,0.49992025,0.01905632,-0.00947094,0.09746313
105,84,0.0354481,0.3,0.459854,0.486772,4.32,0.00181122,1.5173745,31.294485,0,1,0,23.5498,266.07608,381.02084,220.48323,273.56445,231.04929,299.2,422.8,224.87,271.11,0.12387203,0.08091471,0,0,1,0,0,0,-3.3396857,-1.2039728,-0.77684623,-0.71995944,1.4632554,-6.3137546,0.41698155,3.4434419,5.583782,5.942854,5.3958216,5.6115375,5.4426312,5.7011123,6.0468993,5.4155226,5.6025248,-2.0885062,-2.5143597,3.1591175,-0.30907822,0.11683726,-0.035921693,-0.06439513,-0.56489277,0.0040664673,0.047350883,-0.05630803
105,85,0.0445928,0.268571,0.493617,0.49569,6.91,0.00183468,1.5675676,34.218376,0,1,0,23.5498,270.73157,381.62228,218.41736,291.75555,243.5438,327.46,443.68,224.4,299.95,0.12251443,0.07912624,0,0,0,1,0,0,-3.1101828,-1.31464,-0.7059954,-0.7018046,1.9329696,-6.300885,0.44952512,3.5327628,5.6011276,5.9444313,5.386408,5.675916,5.495297,5.791366,6.0951037,5.41343,5.7036157,-2.0995264,-2.5367107,3.1591175,0.22950292,-0.11066723,0.07085085,0.01815486,0.46971416,0.012869358,0.0893209,-0.011020184
105,86,0.0504341,0.294377,0.342193,0.495146,6.49,0.00175101,1.5984555,36.275803,0,1,0,23.5498,299.9426,401.27194,221.8935,307.69232,254.63885,342.96,449.14,238.31,319.29,0.10600325,0.07636514,0,0,0,0,1,0,-2.9870877,-1.2228941,-1.0723803,-0.7029026,1.8702625,-6.3475623,0.4690379,3.591151,5.7035913,5.9946394,5.4021974,5.7291,5.5398464,5.8376136,6.1073346,5.4735723,5.7661,-2.2442856,-2.572229,3.1591175,0.123095036,0.09174597,-0.36638492,-0.0010980368,-0.06270707,-0.046677113,0.058388233,-0.14475918
105,87,0.0514152,0.3814,0.384236,0.38141,8.81,0.00195614,1.5984555,67.84798,0,1,0,23.5498,314.05954,401.1326,237.85228,323.94864,274.8686,352.08,463.11,267.78,343.13,0.10368066,0.0736592,0,0,0,0,0,1,-2.9678214,-0.9639066,-0.9564983,-0.96388036,2.1758876,-6.236782,0.4690379,4.2172694,5.749583,5.9942923,5.4716496,5.780585,5.616293,5.863858,6.1379647,5.5901656,5.8381095,-2.2664397,-2.6083062,3.1591175,0.019266367,0.2589875,0.11588198,-0.26097775,0.30562508,0.11078024,0.6261184,-0.022154093
107,81,0.0434509,0.231735,0.328407,0.565,9.3,0.00157072,1.4950249,22.941685,0,0,0,39.0478,211.30243,280.08777,166.09465,248.31696,202.62027,284.28,422.61,234.23,233.2,0.08106996,0.08649143,0,0,0,0,0,0,-3.1361237,-1.4621608,-1.1135017,-0.5709295,2.2300143,-6.456221,0.40214288,3.1329556,5.3532906,5.635103,5.112558,5.514706,5.3113337,5.6499596,6.0464497,5.4563036,5.4518967,-2.5124428,-2.44771,3.6647866,,,,,,,,
107,82,0.0465892,0.225263,0.53271,0.274854,9.31,0.00158567,1.4950249,31.048422,0,0,0,39.0478,228.22508,294.73563,172.1177,265.15573,213.12633,291.68,420.79,247.86,252.24,0.10851809,0.08450329,1,0,0,0,0,0,-3.0663865,-1.4904866,-0.6297781,-1.2915152,2.231089,-6.4467483,0.40214288,3.435548,5.430332,5.6860785,5.1481786,5.5803175,5.361885,5.6756573,6.042134,5.512864,5.530381,-2.2208383,-2.4709647,3.6647866,0.069737196,-0.028325796,0.48372358,-0.7205857,0.001074791,0.009472847,0.30259252,0.29160452
107,83,0.0489079,0.246113,0.302419,0.475556,7.33,0.00161786,1.5074627,25.584583,0,0,0,39.0478,237.17542,310.48425,177.38078,297.79932,222.39175,315.33,436.58,253.53,253.9,0.11627907,0.08250231,0,1,0,0,0,0,-3.0178163,-1.4019645,-1.1959418,-0.74327064,1.9919755,-6.426651,0.41042793,3.2419899,5.4688,5.738133,5.178299,5.6964197,5.4044404,5.7536197,6.0789714,5.535482,5.5369406,-2.1517622,-2.4949288,3.6647866,0.048570156,0.08852208,-0.5661637,0.5482446,-0.23911357,0.020097256,-0.19355822,0.06907606
107,84,0.0479757,0.233999,0.341534,0.45339,8.17,0.0016084,1.5099503,26.099531,0,0,0,39.0478,248.88109,317.74637,185.04358,299.2543,225.571,322.06,465.25,267.39,271.4,0.11729096,0.08050142,0,0,1,0,0,0,-3.0370607,-1.4524385,-1.074308,-0.7910026,2.1004689,-6.432515,0.4120767,3.2619174,5.5169754,5.7612534,5.2205915,5.701294,5.418635,5.774738,6.142575,5.5887084,5.603594,-2.1430976,-2.5194805,3.6647866,-0.019244432,-0.05047393,0.12163377,-0.047731936,0.10849333,-0.0058641434,0.019927502,0.008664608
107,85,0.0451353,0.295413,0.275776,0.495495,6.81,0.00162322,1.5049751,28.948965,0,0,0,39.0478,257.44418,331.56497,189.1611,318.88998,230.01508,338.74,476.2,291.24,295.24,0.12836438,0.07851854,0,0,0,1,0,0,-3.0980906,-1.219381,-1.2881663,-0.702198,1.9183921,-6.4233437,0.40877634,3.3655345,5.5508027,5.803824,5.242599,5.7648463,5.4381447,5.825233,6.165838,5.6741476,5.6877885,-2.0528822,-2.5444205,3.6647866,-0.06102991,0.2330575,-0.21385825,0.08880454,-0.18207681,0.009171486,0.10361719,0.090215445
107,86,0.0450373,0.306499,0.26988,0.375,7.85,0.00164649,1.4975125,31.71595,0,0,0,39.0478,276.97827,350.99103,193.60753,325.6632,244.69046,341.91,467.79,314.36,314.6,0.1450317,0.07654986,0,0,0,0,1,0,-3.1002643,-1.1825408,-1.3097779,-0.98082924,2.0605135,-6.4091096,0.40380538,3.4568198,5.623939,5.8607607,5.265833,5.785864,5.499994,5.8345475,6.1480193,5.750539,5.7513022,-1.930803,-2.569813,3.6647866,-0.0021736622,0.0368402,-0.021611571,-0.2786312,0.14212143,0.014234066,0.09128523,0.12207925
107,87,0.0497552,0.212895,0.364353,0.450216,8.47,0.00168747,1.5024875,53.17796,0,0,0,39.0478,279.42145,350.13263,202.93443,333.9183,276.2629,350.63,496.75,332.12,324.97,0.11912815,0.07455523,0,0,0,0,0,1,-3.0006404,-1.5469562,-1.0096321,-0.7980278,2.1365306,-6.384525,0.4071221,3.973644,5.6327214,5.858312,5.312883,5.8108964,5.621353,5.8597317,6.208087,5.805496,5.783733,-2.1275554,-2.596215,3.6647866,0.09962392,-0.3644154,0.30014575,0.18280143,0.07601714,0.02458477,0.51682425,-0.19675243
109,81,0.0149547,0.307573,0.497487,0.414141,9.16,0.00101701,1.4395974,19.042236,0,1,0,9.68564,201.80437,317.67642,177.71625,227.51897,190.5752,232.42,377.3,267.91,216.36,0.16366906,0.08413394,0,0,0,0,0,0,-4.2027297,-1.1790428,-0.69818586,-0.88154876,2.2148461,-6.890888,0.36436346,2.9466596,5.3072987,5.7610335,5.180188,5.4272337,5.2500467,5.448546,5.9330406,5.590651,5.3769436,-1.8099087,-2.4753451,2.2706444,,,,,,,,
109,82,0.0174821,0.207843,0.471698,0.413333,7.24,0.00107406,1.4530201,20.60895,0,1,0,9.68564,187.61726,306.33084,185.73552,255.4641,194.63484,233.84,395.6,291.45,231.7,0.14179105,0.08412207,1,0,0,0,0,0,-4.046578,-1.5709723,-0.7514164,-0.8835017,1.9796212,-6.8363094,0.3736442,3.0257254,5.234404,5.7246656,5.2243237,5.5430818,5.2711253,5.454637,5.9804034,5.6748686,5.4454436,-1.9534009,-2.4754863,2.2706444,0.15615177,-0.3919295,-0.053230524,-0.0019529462,-0.23522496,0.05457878,0.0790658,-0.1434921
109,83,0.018975,0.234803,0.527919,0.375,7.85,0.0011082,1.4630872,27.821327,0,1,0,9.68564,202.42915,305.1734,193.92372,262.86664,213.41747,260.93,390.73,288.57,231.19,0.135318,0.08402109,0,1,0,0,0,0,-3.964633,-1.4490083,-0.6388124,-0.98082924,2.0605135,-6.805018,0.38054872,3.3258028,5.31039,5.72088,5.267465,5.5716467,5.3632503,5.5642524,5.9680166,5.6649375,5.4432397,-2.0001278,-2.4766874,2.2706444,0.08194494,0.12196398,0.11260396,-0.09732753,0.080892324,0.031291485,0.30007744,-0.046726942
109,84,0.0193141,0.221963,0.473684,0.555556,8.89,0.00119585,1.4932886,24.298746,0,1,0,9.68564,216.07607,299.53116,207.9002,297.9415,223.07692,269.76,404.44,299.69,265.35,0.14285713,0.08401984,0,0,1,0,0,0,-3.94692,-1.5052446,-0.7472148,-0.58778584,2.184927,-6.728898,0.40098083,3.1904247,5.3756304,5.7022185,5.337058,5.696897,5.4075165,5.5975327,6.0025034,5.702749,5.58105,-1.9459102,-2.4767022,2.2706444,0.01771307,-0.056236267,-0.10840237,0.3930434,0.12441349,0.0761199,-0.13537812,0.054217577
109,85,0.0199467,0.244344,0.518519,0.446429,13.45,0.00108308,1.533557,26.426125,0,1,0,9.68564,236.32994,300.6012,213.14302,316.21063,220.00208,283.77,428.91,337.29,279.22,0.20930234,0.08360178,0,0,0,1,0,0,-3.9146914,-1.4091783,-0.65677863,-0.80647486,2.598979,-6.8279467,0.42758992,3.274353,5.465229,5.7057843,5.3619633,5.7564087,5.393637,5.648164,6.0612473,5.8209434,5.632,-1.5639755,-2.4816904,2.2706444,0.03222847,0.096066356,0.09043616,-0.21868902,0.414052,-0.099048615,0.08392835,0.38193476
109,86,0.0178687,0.34625,0.418773,0.482759,12.73,0.0011838,1.5536913,27.977898,0,1,0,9.68564,253.2447,326.0152,218.65019,315.15308,227.0792,307.22,428.02,375.22,285.59,0.07238606,0.08202871,0,0,0,0,1,0,-4.024705,-1.0605942,-0.8704263,-0.7282377,2.5439613,-6.7390256,0.44063357,3.331415,5.534356,5.786944,5.387473,5.7530584,5.4252987,5.7275643,6.05917,5.9275126,5.654557,-2.6257415,-2.500686,2.2706444,-0.110013485,0.34858406,-0.21364766,0.078237176,-0.05501771,0.08892107,0.05706191,-1.061766
109,87,0.0230995,0.162769,0.781609,0.411765,9.12,0.00108043,1.5939597,27.321596,0,1,0,9.68564,270.09506,374.02963,226.48805,335.42038,230.30861,320.2,453.61,389.34,302.93,0.05424063,0.08050946,0,0,0,0,0,1,-3.7679443,-1.8154233,-0.24640067,-0.88730246,2.2104697,-6.830396,0.4662213,3.3076775,5.598774,5.924335,5.4226923,5.8153844,5.43942,5.7689457,6.1172376,5.964453,5.713502,-2.914325,-2.5193806,2.2706444,0.2567606,-0.75482905,0.62402564,-0.15906477,-0.33349156,-0.09137058,-0.02373743,-0.28858352
111,81,0.0231378,0.321212,0.418868,0.414414,11.96,0.00086942,0.819222,18.53749,1,0,0,5.52725,183.5143,461.53845,159.98433,231.18958,173.906,187.41,291.15,255.67,217.39,0.14583333,0.07629916,0,0,0,0,0,0,-3.7662876,-1.135654,-0.87019944,-0.88088983,2.4815679,-7.047684,-0.1994002,2.9197953,5.2122927,6.1345654,5.075076,5.4432383,5.158515,5.233299,5.6738386,5.5438876,5.381693,-1.925291,-2.5730934,1.7096903,,,,,,,,
111,82,0.0207409,0.244652,0.459016,0.547619,10.09,0.00080413,0.82379866,18.778097,1,0,0,5.52725,193.82791,492.12598,167.04099,251.71164,186.1681,201.46,302.08,276.41,233.88,0.1,0.07494382,1,0,0,0,0,0,-3.8756478,-1.4079185,-0.7786702,-0.60217553,2.311545,-7.1257496,-0.19382913,2.932691,5.2669706,6.1987348,5.1182394,5.528284,5.22665,5.305591,5.710692,5.6218853,5.454808,-2.3025851,-2.5910165,1.7096903,-0.10936022,-0.27226448,0.09152925,0.2787143,-0.17002296,-0.078065395,0.0128958225,-0.37729418
111,83,0.0130077,0.352321,0.532934,0.494382,9.07,0.00082327,0.82608694,19.74314,1,0,0,5.52725,198.05775,518.6722,172.01266,256.41025,200.63597,217.27,312.97,279.89,237.43,0.11007026,0.07363783,0,1,0,0,0,0,-4.3422136,-1.0432125,-0.6293577,-0.7044468,2.2049723,-7.1022263,-0.19105525,2.982806,5.2885585,6.251272,5.147568,5.5467787,5.301492,5.3811407,5.7461076,5.6343966,5.469873,-2.2066364,-2.6085963,1.7096903,-0.46656585,0.36470592,0.1493125,-0.10227126,-0.10657263,0.02352333,0.05011487,0.095948696
111,84,0.012742,0.382979,0.527778,0.515789,7.42,0.00089465,0.8306636,21.925648,1,0,0,5.52725,203.9627,535.93945,173.98163,260.3292,210.28038,207.88,333.5,287.97,257.53,0.04910714,0.07243073,0,0,1,0,0,0,-4.3628516,-0.9597751,-0.6390795,-0.6620576,2.004179,-7.019078,-0.18553035,3.087657,5.3179374,6.2840214,5.15895,5.561947,5.3484416,5.336961,5.809643,5.662856,5.551136,-3.0137508,-2.6251247,1.7096903,-0.020637989,0.08343744,-0.009721816,0.042389214,-0.20079327,0.08314848,0.10485101,-0.80711436
111,85,0.0144764,0.356725,0.568306,0.346154,6.52,0.00095945,0.8306636,24.462465,1,0,0,5.52725,215.97633,541.8193,176.0974,278.2324,224.94284,224.77,365.66,311.63,278.78,0.04480652,0.07117808,0,0,0,1,0,0,-4.2352357,-1.0307901,-0.56509525,-1.0608715,1.8748744,-6.9491506,-0.18553035,3.19714,5.375169,6.2949324,5.171037,5.6284566,5.4158463,5.4150777,5.901704,5.7418165,5.630423,-3.1054015,-2.6425705,1.7096903,0.12761593,-0.071015,0.073984265,-0.3988139,-0.12930465,0.069927216,0.109483,-0.091650724
111,86,0.0170996,0.24547,0.66443,0.363636,5.46,0.00092963,0.8283753,30.433926,1,0,0,5.52725,225.04092,579.9756,176.8052,289.9878,239.69319,254.88,377.7,328.31,292.5,0.05933682,0.06986331,0,0,0,0,1,0,-4.0687003,-1.4045805,-0.40882573,-1.0116019,1.6974488,-6.980724,-0.18828899,3.4155579,5.416282,6.362986,5.175049,5.669839,5.4793596,5.540793,5.9341,5.793958,5.678465,-2.8245254,-2.6612146,1.7096903,0.16653538,-0.37379038,0.15626952,0.049269557,-0.1774255,-0.031573296,0.21841788,0.28087616
111,87,0.0183048,0.202112,0.522388,0.542857,11.06,0.00118719,0.8306636,29.582386,1,0,0,5.52725,245.15144,571.5438,179.50392,327.9666,251.42702,260.35,384.15,354.41,304.91,0.06763285,0.06861899,0,0,0,0,0,1,-4.0005918,-1.5989332,-0.6493447,-0.61090934,2.403335,-6.736166,-0.18553035,3.3871791,5.5018764,6.348341,5.190197,5.792912,5.5271525,5.562027,5.951033,5.8704543,5.7200165,-2.6936615,-2.6791859,1.7096903,0.06810856,-0.19435275,-0.24051896,0.40069258,0.70588624,0.24455786,-0.028378725,0.1308639
113,81,0.0121416,0.417671,0.201923,0.52381,7.39,0.00170665,0.41005802,22.300188,1,0,0,2.39865,187.61726,287.5629,130.44127,173.61111,223.32506,195.82,260.49,238.64,172.74,0.1635514,0.09646565,0,0,0,0,0,0,-4.4111176,-0.87306124,-1.5998689,-0.6466262,2.0001278,-6.373223,-0.8914566,3.1045952,5.234404,5.661442,4.870923,5.156818,5.4086285,5.277196,5.5625644,5.474956,5.1517878,-1.8106279,-2.3385682,0.87490606,,,,,,,,
113,82,0.009353,0.546392,0.141509,0.266667,5.22,0.00149455,0.42166343,22.333252,1,0,0,2.39865,240.38461,284.9003,142.173,179.85611,237.36723,202.66,275.4,257.55,191.35,0.1686747,0.09545991,1,0,0,0,0,0,-4.672058,-0.6044186,-1.955392,-1.3217546,1.6524974,-6.50593,-0.86354786,3.1060767,5.48224,5.652139,4.9570446,5.1921573,5.4696083,5.3115296,5.6182246,5.5512137,5.254104,-1.7797832,-2.3490489,0.87490606,-0.26094055,0.26864266,-0.3555231,-0.6751284,-0.34763038,-0.13270712,0.001481533,0.030844688
113,83,0.0118809,0.425703,0.122642,0.307692,6.23,0.00176544,0.4313346,21.932898,1,0,0,2.39865,174.82518,320.51282,143.56303,201.6129,227.41782,217.1,282.27,262.49,204.33,0.15813953,0.09454179,0,1,0,0,0,0,-4.432823,-0.8540134,-2.0984857,-1.178656,1.8293763,-6.3393555,-0.8408711,3.0879877,5.1637864,5.7699223,4.966774,5.3063498,5.426789,5.380358,5.642864,5.570213,5.3197365,-1.8442775,-2.3587134,0.87490606,0.23923492,-0.24959481,-0.1430937,0.1430986,0.17687893,0.16657448,-0.018089056,-0.06449425
113,84,0.0111992,0.532,0.225564,0.3,6.56,0.00156789,0.4410058,32.126644,1,0,0,2.39865,174.82518,325.68237,147.66484,189.39394,227.89061,203.38,301.07,271.21,205.98,0.25,0.09368624,0,0,1,0,0,0,-4.491913,-0.6311118,-1.4891514,-1.2039728,1.8809906,-6.4580245,-0.8186973,3.4696858,5.1637864,5.7859225,4.994945,5.2438293,5.428866,5.3150764,5.7073426,5.6028934,5.3277793,-1.3862944,-2.367804,0.87490606,-0.05908966,0.22290158,0.60933435,-0.025316834,0.051614285,-0.11866903,0.38169813,0.45798314
113,85,0.0115498,0.501901,0.19697,0.153846,4.69,0.00153704,0.44680852,55.255535,1,0,0,2.39865,259.87527,369.23077,157.05128,198.4127,247.88101,246.44,322.69,297.46,202.49,0.20642202,0.09274756,0,0,0,1,0,0,-4.461087,-0.68935245,-1.6247039,-1.8718032,1.5454326,-6.4778967,-0.80562514,4.0119686,5.5602016,5.911422,5.0565724,5.290349,5.512949,5.5071187,5.776692,5.6952796,5.3106904,-1.5778326,-2.377874,0.87490606,0.030825615,-0.058240652,-0.13555253,-0.66783035,-0.33555806,-0.019872189,0.5422828,-0.19153821
113,86,0.0111381,0.233463,0.866667,0.346154,7.46,0.00151686,0.44680852,58.842144,1,0,0,2.39865,223.6136,415.3846,156.92308,222.50476,259.16467,287.42,344.97,331.6,219.16,0.08898305,0.09224113,0,0,0,0,1,0,-4.4973836,-1.4547317,-0.14310049,-1.0608715,2.0095553,-6.4911127,-0.80562514,4.074858,5.4099197,6.029205,5.0557556,5.4049487,5.5574636,5.6609445,5.843457,5.8039293,5.389802,-2.4193094,-2.3833492,0.87490606,-0.036296368,-0.76537925,1.4816034,0.8109317,0.46412277,-0.013216019,0.062889576,-0.8414768
113,87,0.0142071,0.179878,0.220339,0.461538,6.39,0.001516,0.44874275,40.801422,1,0,0,2.39865,244.75525,412.08792,154.209,256.41025,265.1301,291.1,337.09,374.11,246.65,0.05128205,0.0917182,0,0,0,0,0,1,-4.2540135,-1.7154765,-1.512588,-0.7731909,1.8547343,-6.49168,-0.8013055,3.7087169,5.500259,6.021237,5.0383086,5.5467787,5.5802207,5.673667,5.82035,5.92455,5.5079703,-2.9704146,-2.3890345,0.87490606,0.24337006,-0.2607448,-1.3694875,0.28768057,-0.15482104,-0.0005674362,-0.36614132,-0.55110526
115,81,0.00535655,0.3125,2.8,0.357143,25.83,0.00870439,0.38137472,22.997686,1,0,0,1.28365,168.35017,321.78976,161.86218,225.46419,151.25323,331.64,347.37,229.03,214.53,0.23076923,0.08562505,0,0,0,0,0,0,-5.229435,-1.1631508,1.0296195,-1.029619,3.2515366,-4.743928,-0.96397287,3.1353936,5.126046,5.7738986,5.0867453,5.4181614,5.0189557,5.80405,5.8503904,5.433853,5.3684497,-1.4663371,-2.4577773,0.24970761,,,,,,,,
115,82,0.00365965,1.0,1.625,0.461538,16.85,0.01280878,0.37694013,23.710693,1,0,0,1.28365,157.62926,370.42874,154.03008,242.06563,157.4449,345.53,365.07,259.84,209.85,0.14285713,0.08352084,1,0,0,0,0,0,-5.610388,0.0,0.48550782,-0.7731909,2.8243506,-4.3576245,-0.9756689,3.1659262,5.060246,5.914661,5.037148,5.4892087,5.0590754,5.8450794,5.9000893,5.560066,5.346393,-1.9459102,-2.482659,0.24970761,-0.38095284,1.1631508,-0.5441116,0.25642806,-0.427186,0.38630342,0.030532598,-0.47957313
115,83,0.00181159,2.75,2.27273,0.24,16.07,0.01313406,0.37472284,26.150427,1,0,0,1.28365,168.17783,395.9276,164.83516,264.77145,175.09962,403.8,372.54,260.15,222.93,0.219,0.08137721,0,1,0,0,0,0,-6.3135505,1.011601,0.8209818,-1.4271164,2.7769542,-4.332546,-0.98156863,3.2638655,5.125022,5.981231,5.104946,5.578867,5.165355,6.00092,5.9203444,5.5612583,5.406858,-1.5186836,-2.50866,0.24970761,-0.70316267,1.011601,0.33547398,-0.6539255,-0.04739642,0.025078297,0.09793925,0.42722666
115,84,0.00188147,1.0,3.0,0.583333,8.68,0.01505174,0.38137472,29.249855,1,0,0,1.28365,161.87517,414.45624,181.44116,278.7068,169.40645,421.07,399.74,284.72,238.53,0.219,0.0792498,0,0,1,0,0,0,-6.275702,0.0,1.0986123,-0.53899705,2.1610215,-4.196262,-0.96397287,3.3758745,5.0868254,6.0269675,5.2009315,5.6301603,5.132301,6.042799,5.990814,5.6515064,5.474495,-1.5186836,-2.5351503,0.24970761,0.037848473,-1.011601,0.2776305,0.88811934,-0.6159327,0.13628435,0.11200905,0.0
