age,asian,black,divorced,educ,exper,faminc,female,hrswork,insure,married,mcaid,mcare,metro,midwest,nchild,northeast,single,south,union,wage,west,white
35,0,0,0,14,15,41501,1,40,1,1,0,0,1,1,0,0,0,0,0,23.0,0,1
43,0,0,0,14,23,48950,1,40,1,1,0,0,1,1,4,0,0,0,0,23.44,0,1
38,0,0,0,18,14,150000,1,50,1,1,0,0,1,1,2,0,0,0,0,28.0,0,1
38,0,0,0,16,16,95000,1,50,1,1,0,0,1,1,2,0,0,0,0,26.92,0,1
38,0,1,0,13,19,35524,1,40,1,1,0,0,1,1,2,0,0,0,0,14.4,0,0
56,0,0,0,12,38,96781,1,40,1,1,0,0,1,1,1,0,0,0,0,11.7,0,1
51,0,0,0,12,33,54075,1,48,1,1,0,0,1,1,3,0,0,0,0,12.0,0,1
46,0,0,0,12,28,66000,1,40,1,1,0,0,1,1,1,0,0,0,0,17.3,0,1
61,0,0,0,12,43,136219,1,40,1,1,0,0,1,1,2,0,0,0,0,15.0,0,1
40,0,0,0,12,22,37521,1,37,1,1,0,0,1,1,1,0,0,0,1,25.46,0,1
46,0,0,0,12,28,81727,1,35,1,1,0,0,1,1,1,0,0,0,0,19.0,0,1
54,0,0,0,16,32,14400,1,40,1,1,0,0,1,1,0,0,0,0,0,38.4,0,1
57,0,0,0,18,33,92799,1,6,1,1,0,0,1,1,2,0,0,0,0,35.0,0,1
45,0,0,0,18,21,261356,1,40,1,1,0,0,1,1,3,0,0,0,0,22.1,0,1
36,0,1,0,20,10,66750,1,80,1,1,0,0,1,1,2,0,0,0,0,16.25,0,0
38,0,0,0,12,20,3000,1,38,0,1,1,0,1,1,2,0,0,0,0,9.0,0,1
45,0,0,0,14,25,45351,1,40,1,1,0,0,1,1,0,0,0,0,0,16.0,0,1
32,0,0,0,16,10,143181,1,40,1,1,0,0,1,1,1,0,0,0,0,24.05,0,1
32,0,0,0,16,10,58200,1,40,1,1,0,0,1,1,1,0,0,0,0,19.23,0,1
34,0,0,0,14,14,54002,1,36,1,1,1,0,1,1,2,0,0,0,0,13.5,0,1
70,0,0,0,12,52,50470,1,40,1,1,0,0,1,1,0,0,0,0,0,37.0,0,1
22,0,0,0,13,3,48500,1,40,0,1,0,0,1,1,1,0,0,0,0,9.0,0,1
34,0,0,0,14,14,110000,1,40,1,1,1,0,1,1,2,0,0,0,0,35.0,0,1
29,0,0,0,12,11,50200,1,40,1,1,0,0,1,1,2,0,0,0,1,15.0,0,1
33,0,0,0,16,11,161500,1,40,1,1,0,0,1,1,2,0,0,0,1,24.05,0,1
57,0,0,0,16,35,4389,1,40,1,1,0,0,1,1,1,0,0,0,1,19.23,0,1
48,0,0,0,16,26,36510,1,36,0,1,0,0,1,1,1,0,0,0,0,11.0,0,1
40,0,1,0,18,16,36402,1,40,1,1,0,0,1,1,1,0,0,0,0,24.02,0,0
30,0,0,0,13,11,33010,1,40,1,1,0,0,1,1,1,0,0,0,0,10.0,0,1
62,0,0,0,18,38,20928,1,40,1,1,0,0,1,1,0,0,0,0,1,25.0,0,1
63,0,0,0,13,44,83800,1,40,1,1,0,0,1,1,1,0,0,0,0,10.5,0,1
63,0,0,0,13,44,151994,1,40,1,1,0,0,1,1,0,0,0,0,0,19.0,0,1
26,0,0,0,18,2,20000,1,60,1,1,0,0,1,1,0,0,0,0,0,13.57,0,1
47,0,0,0,14,27,9500,1,40,1,1,0,0,1,1,0,0,0,0,0,21.25,0,1
30,0,1,0,14,10,25000,1,40,0,1,1,0,1,1,3,0,0,0,0,10.63,0,0
52,0,0,0,18,28,45591,1,35,1,1,0,0,1,1,2,0,0,0,1,34.29,0,1
44,1,0,0,12,26,27940,1,45,1,1,0,0,1,1,0,0,0,0,0,17.0,0,0
50,0,0,0,12,32,108600,1,38,0,1,0,0,1,1,2,0,0,0,0,10.0,0,1
62,0,0,0,14,42,2820,1,40,1,1,0,0,1,1,1,0,0,0,0,11.0,0,1
58,0,0,0,16,36,80084,1,50,1,1,0,0,1,1,0,0,0,0,1,25.76,0,1
38,0,0,0,16,16,23977,1,40,1,1,0,0,1,1,1,0,0,0,0,28.8,0,1
48,0,0,0,16,26,60282,1,40,1,1,0,0,1,1,2,0,0,0,0,48.08,0,1
28,0,0,0,16,6,28962,1,24,1,1,0,0,1,1,1,0,0,0,0,8.0,0,1
33,0,0,0,18,9,80400,1,40,1,1,0,0,1,1,2,0,0,0,1,24.05,0,1
34,0,0,0,16,12,56500,1,50,1,1,0,0,0,1,3,0,0,0,1,12.88,0,1
71,0,0,0,12,53,44000,1,40,1,1,0,0,0,1,3,0,0,0,0,15.0,0,1
50,0,0,0,12,32,16199,1,40,1,1,0,0,0,1,0,0,0,0,0,12.0,0,1
56,0,0,0,13,37,52198,1,40,0,1,0,0,0,1,0,0,0,0,0,11.5,0,1
64,0,0,0,12,46,45955,1,40,1,1,0,0,1,1,0,0,0,0,0,12.5,0,1
44,0,0,0,16,22,34096,1,40,1,1,0,0,0,1,1,0,0,0,0,11.05,0,1
50,0,0,0,13,31,77212,1,40,1,1,0,0,0,1,1,0,0,0,0,13.5,0,1
55,0,0,0,12,37,22317,1,40,0,1,0,0,0,1,1,0,0,0,0,9.5,0,1
25,0,1,0,12,7,22000,1,40,1,1,0,0,0,1,3,0,0,0,0,12.8,0,0
26,0,0,0,16,4,38000,1,40,1,1,0,0,0,1,0,0,0,0,0,32.0,0,1
39,0,0,0,16,17,54025,1,40,1,1,0,0,0,1,1,0,0,0,0,24.52,0,1
60,0,1,0,12,42,20000,1,40,1,1,0,0,0,1,0,0,0,0,0,10.0,0,0
54,0,0,0,12,36,27295,1,45,1,1,0,0,0,1,1,0,0,0,0,20.0,0,1
24,0,0,0,16,2,25000,1,30,0,1,0,0,0,1,0,0,0,0,1,26.9,0,1
66,0,0,0,12,48,81356,1,16,1,1,0,1,0,1,0,0,0,0,0,11.8,0,1
60,0,0,0,13,41,34199,1,40,1,1,0,0,1,1,0,0,0,0,0,24.0,0,1
50,0,0,0,16,28,25419,1,75,0,1,1,1,1,1,0,0,0,0,1,10.25,0,1
68,0,0,0,12,50,60000,1,42,1,1,0,1,1,1,0,0,0,0,0,8.0,0,1
41,0,0,0,14,21,41000,1,25,1,1,0,0,1,1,2,0,0,0,1,24.0,0,1
33,0,0,0,16,11,48000,1,40,1,1,0,0,1,1,0,0,0,0,0,21.63,0,1
43,0,0,0,13,24,27040,1,40,1,1,0,0,1,1,0,0,0,0,0,38.45,0,1
38,0,0,0,14,18,60162,1,40,1,1,0,0,1,1,3,0,0,0,0,22.0,0,1
37,0,0,0,18,13,90725,1,40,1,1,0,0,1,1,3,0,0,0,1,39.22,0,1
64,0,0,0,16,42,476,1,40,1,1,0,0,1,1,0,0,0,0,0,17.05,0,1
51,0,0,0,12,33,150000,1,35,1,1,0,0,1,1,1,0,0,0,0,8.0,0,1
31,0,0,0,18,7,70050,1,50,1,1,0,0,1,1,2,0,0,0,0,38.26,0,1
41,0,0,0,14,21,63500,1,40,1,1,0,0,1,1,4,0,0,0,0,21.63,0,1
27,0,0,0,16,5,32002,1,40,1,1,0,0,1,1,0,0,0,0,0,16.1,0,1
47,0,0,0,13,28,64481,1,40,1,1,0,0,1,1,2,0,0,0,0,14.0,0,1
64,0,0,0,12,46,67997,1,52,1,1,0,0,1,1,0,0,0,0,0,17.5,0,1
63,0,0,0,18,39,113714,1,60,1,1,0,0,1,1,0,0,0,0,0,48.08,0,1
49,0,0,0,16,27,160602,1,40,1,1,0,0,1,1,4,0,0,0,1,35.08,0,1
35,0,0,0,16,13,80041,1,40,1,1,0,0,1,1,2,0,0,0,0,43.28,0,1
50,0,0,0,14,30,62000,1,40,1,1,0,0,1,1,1,0,0,0,0,10.0,0,1
30,0,0,0,18,6,68056,1,36,1,1,0,0,1,1,1,0,0,0,0,29.07,0,1
57,0,0,0,16,35,27685,1,40,1,1,0,0,1,1,0,0,0,0,0,24.05,0,1
48,0,0,0,16,26,81787,1,40,1,1,0,0,1,1,2,0,0,0,0,33.0,0,1
56,0,1,0,13,37,60200,1,40,1,1,0,0,1,1,0,0,0,0,0,17.3,0,0
28,0,0,0,16,6,34550,1,38,1,1,0,0,1,1,0,0,0,0,0,22.03,0,1
30,0,0,0,20,4,120150,1,50,1,1,0,0,1,1,0,0,0,0,0,57.7,0,1
53,0,1,0,12,35,10300,1,40,1,1,0,0,1,1,0,0,0,0,0,15.0,0,0
35,0,0,0,16,13,45005,1,40,1,1,0,0,1,1,1,0,0,0,0,19.63,0,1
65,0,0,0,12,47,41000,1,36,1,1,0,0,1,1,0,0,0,0,0,10.14,0,1
54,0,0,0,16,32,70025,1,45,1,1,0,0,1,1,0,0,0,0,0,24.78,0,1
31,0,0,0,12,13,26000,1,40,1,1,0,0,1,1,0,0,0,0,0,14.0,0,1
43,0,0,0,16,21,20000,1,40,1,1,0,0,1,1,3,0,0,0,0,28.13,0,1
45,0,0,0,16,23,94000,1,40,1,1,0,0,1,1,2,0,0,0,0,35.1,0,1
53,0,0,0,13,34,49004,1,45,1,1,0,0,1,1,0,0,0,0,0,19.22,0,1
46,0,0,0,12,28,96424,1,0,1,1,0,0,1,1,2,0,0,0,0,15.75,0,1
43,0,1,0,13,24,57115,1,40,1,1,0,0,1,1,3,0,0,0,0,11.0,0,0
34,0,0,0,12,16,35015,1,20,1,1,0,0,0,1,2,0,0,0,0,27.85,0,1
52,0,0,0,14,32,25577,1,40,0,1,0,0,0,1,0,0,0,0,0,17.0,0,1
46,0,0,0,13,27,26400,1,40,0,1,0,0,0,1,1,0,0,0,0,9.61,0,1
54,0,0,0,14,34,40000,1,36,1,1,0,0,0,1,1,0,0,0,0,11.0,0,1
29,0,0,0,16,7,38000,1,40,1,1,0,0,1,1,0,0,0,0,0,17.08,0,1
56,0,0,0,18,32,75002,1,40,1,1,0,0,1,1,0,0,0,0,0,38.45,0,1
45,0,0,0,14,25,133055,1,42,1,1,0,0,1,1,0,0,0,0,0,30.0,0,1
34,0,0,0,21,7,10500,1,40,1,1,0,0,1,1,1,0,0,0,0,23.73,0,1
52,0,0,0,12,34,28856,1,40,1,1,0,0,1,1,0,0,0,0,0,26.42,0,1
33,0,0,0,18,9,125025,1,40,1,1,0,0,1,1,1,0,0,0,1,24.05,0,1
41,0,0,0,16,19,3923,1,50,1,1,0,0,1,1,2,0,0,0,0,57.7,0,1
59,0,1,0,14,39,80000,1,40,1,1,0,0,1,1,0,0,0,0,0,28.05,0,0
71,0,0,0,18,47,150000,1,40,1,1,0,0,1,1,0,0,0,0,0,24.05,0,1
65,0,0,0,12,47,84099,1,40,1,1,0,0,1,1,0,0,0,0,0,24.05,0,1
71,0,0,0,16,49,93978,1,40,1,1,0,0,1,1,0,0,0,0,0,18.0,0,1
23,0,0,0,14,3,71000,1,35,1,1,0,0,1,1,0,0,0,0,0,8.25,0,1
42,0,0,0,13,23,30003,1,40,1,1,0,0,1,1,2,0,0,0,1,27.4,0,1
63,1,0,0,12,45,50000,1,40,1,1,0,0,1,1,0,0,0,0,0,24.05,0,0
56,0,0,0,13,37,118570,1,36,1,1,0,0,1,1,0,0,0,0,0,45.01,0,1
75,0,0,0,16,53,64408,1,40,1,1,1,0,1,1,1,0,0,0,0,18.0,0,1
32,0,1,0,13,13,54000,1,40,1,1,0,0,1,1,1,0,0,0,0,16.24,0,0
42,0,0,0,12,24,75084,1,40,1,1,0,0,1,1,4,0,0,0,0,12.0,0,1
40,0,0,0,12,22,60646,1,20,0,1,0,0,1,1,0,0,0,0,0,24.0,0,1
29,0,0,0,18,5,53000,1,50,1,1,0,0,1,1,0,0,0,0,0,19.24,0,1
28,0,0,0,16,6,50001,1,40,1,1,0,0,1,1,0,0,0,0,0,24.05,0,1
48,1,0,0,16,26,94671,1,40,1,1,0,0,1,1,2,0,0,0,0,36.05,0,0
55,0,0,0,12,37,214080,1,40,1,1,0,0,1,1,1,0,0,0,0,24.02,0,1
33,0,0,0,18,9,112000,1,2,1,1,0,0,1,1,1,0,0,0,0,466.0,0,1
51,0,0,0,12,33,50001,1,40,1,1,0,0,1,1,0,0,0,0,0,21.42,0,1
53,0,0,0,16,31,39050,1,40,1,1,0,0,1,1,1,0,0,0,0,13.0,0,1
25,0,0,0,16,3,38327,1,40,1,1,0,0,1,1,0,0,0,0,0,14.43,0,1
56,0,0,0,12,38,100010,1,40,1,1,0,0,1,1,1,0,0,0,0,22.5,0,1
40,0,0,0,16,18,60016,1,40,1,1,0,0,1,1,3,0,0,0,0,19.23,0,1
71,0,0,0,12,53,0,1,40,1,1,0,1,1,1,1,0,0,0,0,14.38,0,1
37,0,1,0,12,19,25000,1,30,1,1,0,0,1,1,0,0,0,0,0,9.0,0,0
44,0,1,0,12,26,27200,1,40,1,1,0,0,1,1,2,0,0,0,0,9.56,0,0
27,0,0,0,12,9,18000,1,40,0,1,0,0,1,1,0,0,0,0,0,7.5,0,1
31,0,0,0,16,9,125450,1,40,1,1,0,0,1,1,0,0,0,0,0,38.45,0,1
32,0,0,0,14,12,0,1,40,1,1,0,0,1,1,2,0,0,0,0,18.25,0,1
48,0,0,0,16,26,30211,1,60,1,1,0,0,1,1,0,0,0,0,0,26.15,0,1
58,0,0,0,5,47,16800,1,40,0,1,0,0,1,1,1,0,0,0,0,8.0,0,1
37,0,0,0,12,19,5800,1,40,1,1,0,0,1,1,1,0,0,0,0,21.42,0,1
45,0,0,0,13,26,2700,1,40,1,1,0,0,1,1,2,0,0,0,0,12.0,0,1
37,0,0,0,18,13,126151,1,40,1,1,0,0,1,1,2,0,0,0,1,25.48,0,1
29,1,0,0,14,9,56001,1,35,1,1,0,0,1,1,2,0,0,0,0,26.0,0,0
30,0,0,0,18,6,75500,1,35,1,1,0,0,1,1,0,0,0,0,1,38.46,0,1
63,0,0,0,16,41,42992,1,40,1,1,0,0,1,1,0,0,0,0,1,21.0,0,1
58,0,0,0,16,36,233681,1,40,1,1,0,0,1,1,2,0,0,0,0,33.15,0,1
32,0,0,0,12,14,7920,1,40,0,1,1,0,1,1,3,0,0,0,1,7.5,0,1
61,0,0,0,12,43,44624,1,40,1,1,0,0,1,1,0,0,0,0,1,22.5,0,1
35,0,0,0,18,11,72808,1,48,1,1,0,0,1,1,1,0,0,0,1,60.0,0,1
37,0,1,0,14,17,86200,1,44,1,1,0,0,1,1,2,0,0,0,1,8.0,0,0
28,0,0,0,16,6,54000,1,40,1,1,0,0,1,1,1,0,0,0,0,18.75,0,1
27,0,0,0,16,5,40005,1,40,0,1,0,0,1,1,2,0,0,0,1,13.0,0,1
63,0,0,0,13,44,92289,1,40,1,1,0,0,1,1,0,0,0,0,0,72.13,0,1
60,0,0,0,14,40,87270,1,40,1,1,0,0,1,1,1,0,0,0,0,24.02,0,1
61,0,0,0,13,42,131107,1,60,1,1,0,0,1,1,0,0,0,0,0,45.0,0,1
31,0,0,0,16,9,25520,1,40,1,1,0,0,1,1,1,0,0,0,0,22.6,0,1
42,0,0,0,12,24,105000,1,40,1,1,0,0,1,1,2,0,0,0,0,11.5,0,1
67,0,0,0,16,45,23886,1,50,1,1,0,0,1,1,0,0,0,0,0,27.68,0,1
50,0,0,0,18,26,50042,1,40,1,1,0,0,1,1,2,0,0,0,0,72.13,0,1
57,0,0,0,13,38,55500,1,40,1,1,0,0,1,1,0,0,0,0,1,33.0,0,1
60,0,0,0,12,42,50000,1,40,1,1,0,0,1,1,0,0,0,0,0,13.0,0,1
42,0,0,0,14,22,74132,1,35,1,1,0,0,1,1,2,0,0,0,0,18.21,0,1
47,0,0,0,16,25,73643,1,40,1,1,0,0,1,1,2,0,0,0,0,25.48,0,1
30,0,0,0,13,11,65501,1,38,1,1,0,0,1,1,0,0,0,0,0,12.66,0,1
45,0,0,0,13,26,60180,1,45,1,1,0,0,1,1,0,0,0,0,0,26.5,0,1
64,0,0,0,13,45,65042,1,40,1,1,0,0,1,1,0,0,0,0,0,14.43,0,1
29,0,0,0,16,7,42005,1,40,1,1,0,0,1,1,2,0,0,0,0,13.5,0,1
60,0,0,0,12,42,31190,1,60,1,1,0,0,1,1,0,0,0,0,0,9.62,0,1
39,0,0,0,14,19,59000,1,40,1,1,0,0,0,1,1,0,0,0,0,6.72,0,1
42,0,0,0,16,20,53000,1,40,1,1,0,0,0,1,1,0,0,0,1,47.0,0,1
50,0,0,0,12,32,200421,1,40,1,1,0,0,0,1,0,0,0,0,0,6.72,0,1
63,0,0,0,13,44,70660,1,40,1,1,0,0,1,1,1,0,0,0,0,12.6,0,1
37,0,0,0,14,17,64308,1,35,1,1,0,0,0,1,0,0,0,0,0,13.71,0,1
45,0,0,0,16,23,25000,1,0,1,1,0,0,0,1,2,0,0,0,0,10.95,0,1
55,0,0,0,12,37,91001,1,40,1,1,0,0,0,1,0,0,0,0,1,26.0,0,1
30,0,0,0,16,8,20000,1,36,1,1,0,0,1,1,2,0,0,0,0,26.0,0,1
48,0,0,0,16,26,59302,1,40,1,1,0,0,1,1,0,0,0,0,0,13.5,0,1
46,0,0,0,12,28,62027,1,30,1,1,0,0,1,1,1,0,0,0,1,13.26,0,1
29,0,0,0,16,7,47200,1,40,1,1,0,0,1,1,3,0,0,0,0,22.13,0,1
67,0,0,0,16,45,329638,1,70,1,1,0,1,1,1,0,0,0,0,0,13.77,0,1
66,0,0,0,13,47,30719,1,40,1,1,0,0,1,1,1,0,0,0,1,17.0,0,1
51,0,0,0,16,29,55990,1,55,1,1,0,0,1,1,1,0,0,0,0,22.04,0,1
41,0,0,0,14,21,111599,1,25,1,1,0,0,1,1,2,0,0,0,0,13.26,0,1
40,0,0,0,16,18,35100,1,36,1,1,0,0,1,1,2,0,0,0,0,41.0,0,1
39,0,0,0,16,17,75100,1,36,1,1,0,0,1,1,4,0,0,0,1,35.31,0,1
31,0,0,0,13,12,35726,1,45,1,1,0,0,1,1,1,0,0,0,1,19.33,0,1
37,0,0,0,12,19,72808,1,50,1,1,0,0,1,1,1,0,0,0,0,25.76,0,1
48,0,1,0,18,24,110000,1,40,1,1,0,0,1,1,2,0,0,0,0,37.5,0,0
37,1,0,0,18,13,21000,1,40,1,1,0,0,1,1,3,0,0,0,0,25.0,0,0
61,0,0,0,14,41,60865,1,38,1,1,0,0,1,1,0,0,0,0,1,15.5,0,1
55,0,0,0,14,35,81600,1,45,1,1,0,0,1,1,1,0,0,0,0,24.0,0,1
48,0,0,0,13,29,42921,1,40,1,1,0,0,1,1,2,0,0,0,1,14.0,0,1
56,0,0,0,16,34,90000,1,40,1,1,0,0,1,1,2,0,0,0,0,8.65,0,1
26,0,0,0,16,4,45000,1,40,1,1,0,0,1,1,1,0,0,0,0,21.63,0,1
60,0,0,0,12,42,17003,1,40,1,1,0,0,1,1,0,0,0,0,0,15.29,0,1
42,0,0,0,13,23,93102,1,35,1,1,0,0,1,1,2,0,0,0,0,12.75,0,1
46,0,0,0,18,22,9600,1,50,1,1,0,0,1,1,0,0,0,0,0,29.8,0,1
61,0,0,0,16,39,64209,1,52,1,1,0,0,1,1,0,0,0,0,0,16.63,0,1
48,0,0,0,13,29,133370,1,40,1,1,0,0,1,1,0,0,0,0,0,13.0,0,1
52,1,0,0,16,30,30500,1,40,1,1,0,0,1,1,1,0,0,0,0,28.85,0,0
39,0,1,0,13,20,65590,1,40,1,1,0,0,1,1,2,0,0,0,0,15.0,0,0
25,0,0,0,16,3,55250,1,40,1,1,0,0,1,1,0,0,0,0,1,17.8,0,1
32,0,0,0,13,13,47010,1,45,1,1,0,0,1,1,2,0,0,0,0,16.25,0,1
67,0,0,0,18,43,24350,1,40,1,1,0,0,1,1,0,0,0,0,1,21.63,0,1
38,0,0,0,14,18,50900,1,40,1,1,0,0,1,1,2,0,0,0,0,12.75,0,1
44,0,0,0,16,22,52007,1,40,1,1,0,0,1,1,2,0,0,0,1,26.0,0,1
53,0,0,0,18,29,132584,1,55,1,1,0,0,1,1,3,0,0,0,0,31.47,0,1
34,0,0,0,12,16,25000,1,40,0,1,0,0,1,1,2,0,0,0,1,8.5,0,1
52,0,0,0,16,30,41750,1,45,1,1,0,0,1,1,2,0,0,0,0,42.73,0,1
43,0,0,0,14,23,58000,1,35,1,1,0,0,1,1,0,0,0,0,1,16.7,0,1
54,0,0,0,18,30,69205,1,50,1,1,0,0,1,1,0,0,0,0,1,23.86,0,1
50,0,0,0,14,30,12186,1,40,1,1,0,0,1,1,1,0,0,0,0,13.0,0,1
39,0,0,0,11,22,45050,1,40,1,1,0,0,1,1,1,0,0,0,0,14.5,0,1
48,0,0,0,12,30,75295,1,35,1,1,0,0,1,1,1,0,0,0,0,13.74,0,1
48,0,0,0,16,26,44753,1,40,1,1,0,0,1,1,2,0,0,0,0,37.0,0,1
31,0,0,0,16,9,48006,1,40,1,1,0,0,1,1,0,0,0,0,0,25.95,0,1
46,0,0,0,14,26,16800,1,40,1,1,0,0,1,1,4,0,0,0,0,19.23,0,1
62,0,0,0,12,44,19199,1,40,1,1,0,0,1,1,0,0,0,0,0,17.3,0,1
47,0,0,0,16,25,30000,1,40,1,1,0,0,1,1,5,0,0,0,0,52.88,0,1
55,0,0,0,14,35,50800,1,40,1,1,0,0,1,1,1,0,0,0,0,12.0,0,1
34,0,0,0,16,12,87250,1,32,1,1,0,0,1,1,2,0,0,0,0,21.75,0,1
39,0,0,0,16,17,70000,1,28,0,1,0,0,1,1,3,0,0,0,0,9.0,0,1
53,0,0,0,16,31,97693,1,40,1,1,0,0,1,1,2,0,0,0,1,31.25,0,1
59,0,0,0,18,35,42940,1,30,1,1,0,0,1,1,0,0,0,0,0,80.77,0,1
42,0,0,0,18,18,70808,1,40,1,1,0,0,1,1,2,0,0,0,0,21.63,0,1
44,0,0,0,13,25,31091,1,40,1,1,0,0,1,1,2,0,0,0,0,13.0,0,1
39,0,0,0,14,19,84845,1,40,1,1,0,0,1,1,1,0,0,0,0,17.25,0,1
43,0,0,0,13,24,90000,1,40,0,1,0,0,1,1,3,0,0,0,0,13.0,0,1
52,0,0,0,12,34,20005,1,40,1,1,0,0,1,1,0,0,0,0,0,37.03,0,1
62,0,0,0,16,40,174035,1,40,1,1,0,0,1,1,0,0,0,0,0,17.8,0,1
50,0,0,0,16,28,17642,1,37,1,1,0,0,0,1,0,0,0,0,0,19.76,0,1
53,0,0,0,11,36,32964,1,40,1,1,0,0,0,1,0,0,0,0,1,13.0,0,1
37,0,0,0,12,19,38711,1,40,1,1,0,0,0,1,1,0,0,0,0,13.0,0,1
37,0,0,0,14,17,40010,1,40,1,1,0,0,0,1,2,0,0,0,1,16.95,0,1
35,0,0,0,14,15,86000,1,40,1,1,0,0,0,1,2,0,0,0,0,16.5,0,1
51,0,0,0,12,33,52888,1,43,1,1,1,0,0,1,2,0,0,0,0,11.9,0,1
45,0,0,0,12,27,84000,1,45,1,1,0,0,1,1,2,0,0,0,0,8.11,0,1
29,0,0,0,14,9,2100,1,38,0,1,1,0,1,1,0,0,0,0,0,13.0,0,1
61,0,0,0,12,43,41159,1,35,1,1,0,0,0,1,0,0,0,0,0,13.0,0,1
51,0,0,0,12,33,26935,1,50,1,1,0,0,0,1,0,0,0,0,0,9.5,0,1
52,0,0,0,13,33,91820,1,45,1,1,0,0,0,1,2,0,0,0,0,19.0,0,1
46,0,0,0,14,26,36000,1,45,1,1,0,0,1,1,1,0,0,0,0,23.0,0,1
64,0,0,0,12,46,45993,1,40,1,1,0,0,0,1,0,0,0,0,0,8.0,0,1
33,0,0,0,16,11,35600,1,40,1,1,0,0,0,1,1,0,0,0,0,20.0,0,1
56,0,0,0,12,38,70000,1,40,1,1,0,0,0,1,1,0,0,0,0,8.0,0,1
30,0,0,0,18,6,38010,1,45,1,1,0,0,0,1,1,0,0,0,0,25.64,0,1
33,0,0,0,13,14,35770,1,20,1,1,0,0,0,1,1,0,0,0,0,8.0,0,1
32,0,0,0,16,10,58500,1,43,1,1,0,0,0,1,2,0,0,0,1,14.25,0,1
58,0,0,0,13,39,75925,1,50,1,1,0,0,0,1,2,0,0,0,0,16.92,0,1
60,0,0,0,16,38,71600,1,45,1,1,0,0,0,1,1,0,0,0,0,14.0,0,1
27,0,0,0,16,5,7668,1,32,0,1,0,0,0,1,1,0,0,0,0,15.0,0,1
32,0,0,0,16,10,53747,1,45,1,1,0,0,1,1,2,0,0,0,0,16.5,0,1
55,0,0,0,14,35,45015,1,40,1,1,0,0,1,1,0,0,0,0,0,13.0,0,1
36,0,0,0,12,18,102151,1,50,1,1,0,0,1,1,3,0,0,0,0,38.46,0,1
57,0,0,0,12,39,26025,1,40,1,1,0,0,1,1,0,0,0,0,0,12.0,0,1
32,0,0,0,14,12,90550,1,40,1,1,0,0,1,1,0,0,0,0,0,12.02,0,1
54,0,0,0,12,36,89171,1,40,0,1,1,0,1,1,0,0,0,0,0,22.6,0,1
33,0,0,0,14,13,40643,1,40,1,1,0,0,1,1,1,0,0,0,0,17.5,0,1
44,1,0,0,12,26,59000,1,45,0,1,0,0,1,1,6,0,0,0,0,9.22,0,0
25,0,0,0,12,7,31200,1,40,1,1,0,0,1,1,2,0,0,0,0,5.75,0,1
31,0,0,0,18,7,60100,1,60,1,1,0,0,1,1,1,0,0,0,1,14.42,0,1
32,0,0,0,18,8,35,1,40,1,1,0,0,1,1,3,0,0,0,0,16.83,0,1
54,0,0,0,13,35,115047,1,45,1,1,0,0,1,1,0,0,0,0,0,17.96,0,1
49,0,0,0,14,29,31000,1,36,1,1,0,0,1,1,0,0,0,0,0,17.53,0,1
56,0,0,0,16,34,67265,1,40,1,1,0,0,1,1,2,0,0,0,0,31.0,0,1
45,0,0,0,16,23,35000,1,40,0,1,0,0,1,1,0,0,0,0,0,8.0,0,1
63,0,0,0,16,41,330000,1,40,0,1,0,0,1,1,0,0,0,0,0,25.0,0,1
63,0,0,0,18,39,40130,1,40,1,1,0,0,1,1,0,0,0,0,1,28.75,0,1
37,0,0,0,18,13,37440,1,40,1,1,0,0,1,1,4,0,0,0,1,26.45,0,1
49,0,0,0,12,31,29912,1,45,1,1,0,0,1,1,2,0,0,0,0,19.0,0,1
57,0,0,0,13,38,40002,1,52,1,1,0,0,1,1,0,0,0,0,0,12.94,0,1
62,0,0,0,13,43,81252,1,55,1,1,0,0,1,1,0,0,0,0,0,26.0,0,1
57,0,0,0,16,35,33000,1,40,1,1,0,0,1,1,0,0,0,0,0,28.85,0,1
56,0,0,0,13,37,97688,1,40,1,1,0,0,1,1,1,0,0,0,0,30.3,0,1
55,0,0,0,16,33,17169,1,50,1,1,0,0,1,1,1,0,0,0,0,18.46,0,1
60,0,0,0,12,42,67927,1,44,1,1,0,0,1,1,0,0,0,0,0,14.9,0,1
62,0,0,0,16,40,110050,1,40,1,1,0,0,1,1,0,0,0,0,0,18.98,0,1
39,0,0,0,16,17,12808,1,40,1,1,0,0,1,1,2,0,0,0,0,18.75,0,1
57,0,0,0,14,37,11652,1,40,1,1,0,0,1,1,1,0,0,0,0,18.0,0,1
50,0,0,0,13,31,40150,1,40,1,1,0,0,1,1,1,0,0,0,0,72.13,0,1
24,0,0,0,16,2,100045,1,40,1,1,0,0,1,1,0,0,0,0,0,18.57,0,1
55,0,0,0,12,37,17087,1,40,1,1,0,0,1,1,2,0,0,0,0,21.63,0,1
40,0,0,0,18,16,68050,1,45,1,1,0,0,1,1,3,0,0,0,1,23.51,0,1
55,0,0,0,13,36,154663,1,40,1,1,0,0,1,1,1,0,0,0,0,35.05,0,1
56,0,0,0,16,34,22000,1,60,1,1,0,0,0,1,0,0,0,0,1,23.15,0,1
56,0,0,0,14,36,86840,1,40,1,1,0,0,0,1,0,0,0,0,0,17.0,0,1
29,0,0,0,13,10,19700,1,40,0,1,1,0,0,1,3,0,0,0,0,4.8,0,1
50,0,0,0,14,30,81000,1,40,1,1,0,0,0,1,1,0,0,0,0,14.43,0,1
