age,bay_area,cabernet,carneros,cases,cluster,estate,mendocino,merlot,napa,nonvariety,pinot,price,reserve,score,shiraz,sierra,sonoma,sth_coast,time,vineyard,washington,y00,y91,y92,y93,y94,y95,y96,y97,y98,y99
3,0,1,0,1.6969999999999998,2,0,0,0,1,0,0,23.000002,0,83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,1.435,2,0,0,0,0,0,0,19.259998,0,88,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.7,2,0,0,0,1,0,0,19.359999,0,89,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0.8210000000000001,2,0,0,0,0,0,0,19.259998,0,87,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,1,6.4,2,0,0,0,0,0,1,21.780001,0,82,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.6,2,0,0,1,0,0,0,18.699999,0,83,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,2.4,2,0,0,0,1,0,1,20.700001,0,87,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.33999999999999997,2,0,0,0,0,0,0,22.599998,0,89,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,2.0,2,0,0,1,0,0,0,20.34,0,79,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,0,1.2429999999999999,2,0,0,0,0,0,1,19.799999,0,83,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1.3,2,0,0,1,1,0,0,18.719999,0,75,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
4,0,1,0,7.1,2,0,0,0,0,0,0,20.34,0,89,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,1,0,0,5.176,2,0,0,1,0,0,0,19.799999,1,82,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,0.6,2,0,0,0,0,0,0,23.400002,1,82,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,1.6,2,0,0,0,1,0,0,21.059999,0,85,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1.6,2,0,0,0,0,0,1,21.59,0,87,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0.8160000000000001,2,0,0,1,0,0,0,19.549999,0,87,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0
3,0,1,0,0.364,2,0,0,0,0,0,0,20.700001,0,81,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1.2,2,0,0,0,0,0,0,22.0,1,91,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.915,2,0,1,0,0,0,1,18.719999,0,90,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.7,2,0,0,0,0,0,0,18.719999,0,86,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
4,0,1,0,1.1,2,0,0,0,1,0,0,20.570002,0,88,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,5.5,2,0,0,0,0,0,0,19.759998,0,85,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,7.5,2,0,0,0,0,0,0,22.599998,0,88,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.95,2,0,0,1,0,0,0,17.25,0,87,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
3,0,1,0,10.0,2,0,0,0,0,0,0,27.120001,0,82,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.325,2,0,0,0,0,0,1,23.400002,0,75,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1.029,2,0,0,1,0,0,0,19.890001,0,83,0,0,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0.27999999999999997,2,0,0,0,0,0,1,16.5,0,84,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,1.355,2,0,0,0,0,0,0,16.5,0,83,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,1,0,0,0.329,2,0,0,1,0,0,0,17.359999,0,79,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0.837,2,0,0,1,0,0,0,16.049999,0,84,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.2,2,0,0,0,1,0,0,23.559999,1,92,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,3.0,2,0,0,0,1,0,0,21.469999,0,84,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0.449,2,0,0,0,0,0,0,24.199999,0,86,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,13.0,2,0,0,0,0,0,0,33.280003,0,80,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1.6,2,0,0,0,0,1,0,21.780001,0,87,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0.223,2,0,0,0,0,0,0,23.919998,0,75,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,0.3,2,0,0,0,0,0,0,26.0,0,91,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,4.2,2,0,0,0,1,0,0,21.4,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
4,0,0,0,0.6,2,0,1,0,0,0,0,19.549999,1,79,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,3.85,2,0,0,1,0,0,0,18.6,0,86,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,4.157,2,0,1,0,0,0,0,19.259998,0,85,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,9.0,2,0,0,0,0,0,0,22.879999,0,86,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.4,2,0,0,1,0,0,0,21.059999,0,79,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,0,0.08,2,0,0,0,0,0,0,18.08,0,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,1,2.0,2,0,0,0,0,0,1,17.549999,0,83,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,1,0,0,1.64,2,0,0,0,0,0,0,18.360001,1,82,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,3.6,2,0,0,1,1,0,0,18.08,0,84,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,1.375,2,0,0,1,0,0,0,20.700001,0,85,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,0,0,3.0,2,0,0,1,1,0,0,24.960001,0,82,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.713,2,0,0,0,1,0,0,22.439999,0,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4,0,1,0,10.0,2,1,0,0,1,0,0,20.799999,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.09,2,0,0,0,0,0,0,18.15,0,83,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,2.143,2,0,0,0,0,0,0,17.780001,0,86,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0.85,2,0,0,0,0,0,1,23.1,0,87,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.33,2,0,0,0,0,0,0,16.5,0,85,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1.8,2,0,0,0,0,0,0,20.400002,0,90,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0.5,2,0,0,0,0,0,1,17.6,0,84,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.8,2,0,0,0,0,1,0,18.400002,1,89,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.85,2,0,0,0,0,0,0,19.799999,0,87,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.3,2,0,0,0,1,0,0,21.059999,0,84,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,0.19,2,0,0,0,1,1,0,20.34,0,86,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.11599999999999999,2,0,0,0,1,0,0,18.699999,0,84,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,4.0,2,0,0,1,0,0,0,21.059999,0,81,0,0,1,0,8,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1.6,2,0,0,1,0,0,0,17.780001,1,87,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0.20400000000000001,2,0,0,0,0,0,0,18.6,0,82,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,1.5,2,0,1,0,0,0,0,21.85,0,88,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,2.0010000000000003,2,0,0,0,0,0,0,20.0,0,86,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,12.0,2,0,0,0,0,1,0,25.41,0,89,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0
4,0,1,0,0.5,2,0,0,0,0,0,0,24.199999,1,86,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,1.05,2,0,0,0,0,0,0,20.34,0,88,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,1.1,2,0,0,1,0,0,0,18.08,0,88,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0.45,2,0,0,0,0,1,0,21.780001,0,86,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,11.167,2,0,0,0,0,1,0,23.400002,0,91,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1.1039999999999999,2,0,0,0,1,0,0,19.359999,0,85,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.6,2,0,0,0,0,0,0,17.25,0,82,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.916,2,0,0,0,1,0,0,18.400002,0,84,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,0,0.4,2,0,0,0,0,0,0,28.559998,0,68,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1.6,2,0,0,1,0,0,0,21.85,0,88,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0.512,2,0,0,0,0,0,1,19.259998,0,76,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,13.3,2,0,0,1,0,0,0,23.73,0,86,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0.525,2,0,0,0,0,0,0,19.799999,0,86,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.0699999999999998,2,0,0,0,0,0,0,23.000002,0,88,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1.6,2,0,0,0,0,0,1,16.379999,0,86,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,0.614,2,0,0,0,1,0,0,22.0,0,81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5,0,1,0,0.9,2,0,0,0,1,0,0,23.73,0,88,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,6.0,2,0,0,1,0,0,0,19.759998,1,80,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,3.569,2,0,0,0,0,0,0,19.759998,0,86,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1.5,2,0,0,0,1,0,0,21.85,0,90,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.99,2,0,0,0,0,0,0,17.6,0,85,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,2.18,2,0,0,0,0,0,0,18.08,0,85,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,4.25,2,0,0,0,0,0,0,19.259998,0,87,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,4.2,2,0,0,0,0,0,0,24.199999,1,88,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.6,2,0,0,1,0,0,0,21.469999,1,82,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,4.201,2,0,1,0,0,0,0,18.6,0,85,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1.223,2,0,0,0,0,0,0,20.34,0,85,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,1.05,2,0,0,0,1,1,0,23.000002,0,87,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,1.3,2,0,0,1,0,0,0,20.700001,0,79,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1,0,1.5,2,0,0,0,1,0,0,21.059999,0,85,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,12.032,2,0,0,1,1,0,0,24.610003,0,80,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,5.0,2,0,0,0,0,0,1,21.059999,0,85,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1.6,2,0,0,1,1,0,0,18.719999,0,82,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.1,2,0,0,0,0,0,0,20.400002,0,87,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,2.5,2,0,0,0,0,0,0,24.480001,0,91,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,1.591,2,0,0,0,0,0,1,18.08,0,83,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,8.1,2,0,0,1,0,0,0,22.0,0,87,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.6,2,0,0,0,0,0,0,18.400002,0,88,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1.001,2,0,0,0,1,0,0,26.749998,0,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,20.113999999999997,2,0,0,0,0,0,1,24.199999,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,2.2,2,0,0,0,1,0,0,22.0,0,91,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.374,2,0,0,0,0,0,1,16.939999,1,84,0,0,0,1,8,1,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,7.44,2,0,0,0,0,0,1,22.469999,0,77,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4,0,1,0,1.0,2,0,0,0,1,0,0,24.199999,0,87,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,3.0,2,0,0,0,0,0,0,18.08,0,85,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1,0,6.0,2,0,0,0,0,0,0,18.360001,0,86,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,2.9,2,0,0,1,0,0,0,19.259998,0,88,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.25,2,0,0,0,0,0,0,19.359999,0,86,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.2,2,0,0,0,0,0,0,22.0,0,77,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.183,2,0,0,0,0,0,0,19.359999,0,89,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0
4,0,1,0,1.295,2,0,0,0,0,0,0,19.759998,1,88,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1.935,2,0,0,0,0,0,0,21.4,0,82,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1.5,2,0,0,0,0,1,0,19.359999,0,90,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0.679,2,0,0,0,0,0,0,22.599998,0,84,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,1.8,2,0,1,0,0,0,0,17.549999,0,84,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,0,8.511,2,0,0,1,0,0,0,21.85,0,83,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.42000000000000004,2,0,0,0,0,0,0,18.08,0,88,1,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0
5,1,1,0,0.678,2,0,0,0,0,0,0,21.469999,0,86,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,10.1,2,0,0,0,0,0,0,19.359999,0,89,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,0.5,2,0,0,0,0,0,0,23.000002,0,83,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,2.791,2,0,0,0,0,1,0,20.32,0,82,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0.6719999999999999,2,0,0,1,0,0,0,18.15,0,79,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1,0,0.6,2,0,0,0,1,0,0,18.719999,0,87,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.35,2,0,0,0,0,0,0,19.799999,0,91,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
5,0,0,0,1.904,2,1,0,0,0,1,0,23.400002,0,84,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,1,0,2.634,2,0,0,0,0,0,0,22.879999,0,85,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.396,2,0,0,0,0,0,1,19.799999,0,86,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,19.8,2,0,0,1,0,0,0,26.450001,0,87,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1.6,2,0,0,0,0,0,1,22.599998,0,83,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,0.22999999999999998,2,0,0,0,1,0,0,22.32,0,84,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0.351,2,0,0,0,0,0,0,18.08,0,86,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,2.0,2,0,1,1,0,0,0,16.5,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.35,2,0,0,0,0,0,1,22.0,0,83,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,2.25,2,0,0,1,0,0,0,21.059999,0,82,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,0,0.647,2,0,0,0,0,0,0,21.780001,0,87,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.4,2,0,0,0,0,0,0,22.32,0,85,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,8.0,2,1,0,1,0,0,0,24.199999,0,88,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0.692,2,0,0,0,0,0,0,21.4,0,80,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.55,2,1,0,0,0,0,0,23.73,0,89,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,2.988,2,0,0,1,0,0,0,20.400002,0,88,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,13.7,2,0,0,0,0,0,0,21.42,0,86,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0.538,2,0,0,1,0,0,0,20.799999,1,85,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.23500000000000001,2,0,0,0,0,0,0,18.15,0,85,0,0,1,0,8,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0.975,2,0,0,0,0,0,1,22.0,0,84,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,1.6,2,0,0,0,1,0,0,21.059999,0,84,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1.25,2,0,0,0,0,0,0,18.08,0,86,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,0.21000000000000002,2,0,0,0,0,0,0,24.199999,0,91,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0
2,0,0,0,1.6,2,0,0,1,1,0,0,19.890001,0,84,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1.44,2,0,0,0,0,0,0,19.799999,0,87,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,11.3,2,0,0,0,0,0,0,20.33,0,88,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,1,4.1,2,0,0,0,0,0,1,22.989998,0,83,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,1.1119999999999999,2,0,0,0,0,0,0,20.900002,0,87,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0.29300000000000004,2,0,0,1,0,0,0,21.469999,1,86,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.22999999999999998,2,0,0,1,0,0,0,20.34,0,80,0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,1.725,2,0,0,0,0,0,0,18.6,0,85,1,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,2.477,2,0,0,0,1,0,0,20.400002,0,75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1,0,2.0,2,0,0,0,0,0,0,22.879999,0,84,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,1.0,2,0,0,0,1,0,0,22.32,0,85,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0.4,2,0,0,0,0,0,0,22.0,0,85,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,0,4.840999999999999,2,0,0,0,0,0,0,24.960001,0,86,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,7.0,2,0,0,0,0,1,0,23.539999,0,85,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0.2,2,0,0,1,0,0,0,22.230001,0,81,0,0,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1.6,2,0,0,0,0,0,0,16.939999,0,85,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0.6,2,0,0,0,0,0,0,22.439999,0,88,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.8119999999999999,2,0,0,0,1,0,0,19.359999,0,84,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,3.189,2,0,0,1,0,0,0,19.759998,0,86,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0.5,2,0,0,0,0,0,0,16.939999,0,88,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1.053,2,0,0,1,1,0,0,22.879999,0,88,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0.5,2,0,0,1,0,0,0,22.469999,1,88,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0.24300000000000002,2,0,0,0,0,0,0,16.950001,0,83,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
2,0,0,0,3.6,2,0,0,0,0,0,0,20.34,0,85,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,3.9,2,0,0,0,0,0,0,17.6,0,83,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,12.1,2,0,0,0,0,0,0,24.800001,0,90,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0.8,2,0,1,0,0,0,0,18.360001,0,86,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1.095,2,0,1,0,0,0,0,18.08,0,88,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,0.48,2,0,0,0,0,0,0,20.700001,0,86,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,2.4,2,0,0,0,0,0,0,21.059999,0,89,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,0.5900000000000001,2,0,0,0,0,0,0,22.599998,0,87,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.6,2,0,0,0,0,1,0,20.34,0,86,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0.5,2,0,1,0,0,0,0,20.700001,1,84,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
5,0,1,0,4.0,2,0,0,0,1,0,0,21.059999,0,86,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0,0,6.9,2,0,0,0,0,1,0,26.0,1,83,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,1,1.25,2,0,0,0,0,0,1,20.400002,0,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0,0.8,2,0,0,0,0,1,0,22.0,0,80,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,1.6,2,0,0,1,1,0,0,21.059999,0,89,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,17.35,2,0,0,0,0,0,1,22.599998,0,87,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0.45,2,0,0,0,1,0,0,23.400002,0,90,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0
2,0,0,1,1.988,2,0,0,0,0,0,1,21.85,0,89,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0.202,2,0,0,0,0,0,0,18.15,0,88,0,0,1,0,8,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0.418,2,0,0,0,0,0,0,17.549999,0,88,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
