default,arm,refinance,lien2,term30,underwater,ltv,rate,amount,fico
1.0,0.0,0.0,0.0,1.0,1.0,74.85,6.2,32.56,682.0
1.0,0.0,0.0,0.0,1.0,1.0,75.27,4.8,28.0,648.0
1.0,0.0,1.0,0.0,1.0,1.0,72.44,6.9,23.0,672.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,5.9,19.04,739.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,5.9,20.8,739.0
1.0,0.0,0.0,0.0,1.0,1.0,76.44,3.0,25.9881,739.0
0.0,0.0,1.0,0.0,1.0,1.0,78.6,6.8,22.4,689.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.8,22.0,750.0
0.0,0.0,1.0,0.0,1.0,1.0,64.49,6.6,15.8,661.0
1.0,0.0,1.0,0.0,1.0,1.0,74.82,6.6,31.05,640.0
0.0,0.0,0.0,0.0,1.0,1.0,74.67,6.2,56.0,798.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.0,30.4,694.0
0.0,0.0,0.0,0.0,1.0,1.0,79.96,6.5,21.59,744.0
1.0,0.0,0.0,0.0,1.0,1.0,79.97,6.9,21.592,714.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,3.0,19.2,685.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.4,20.48,652.0
0.0,0.0,0.0,0.0,1.0,1.0,68.18,6.4,15.0,791.0
1.0,1.0,1.0,0.0,1.0,1.0,60.0,6.1,63.0,764.0
0.0,1.0,0.0,0.0,1.0,1.0,70.4,6.4,15.84,771.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,7.4,20.4,779.0
1.0,1.0,0.0,0.0,1.0,1.0,79.96,4.8,19.59,763.0
0.0,0.0,0.0,0.0,1.0,1.0,76.0,6.4,38.0,786.0
0.0,0.0,1.0,0.0,1.0,1.0,74.34,6.5,36.8,692.0
1.0,0.0,1.0,0.0,1.0,1.0,75.22,5.9,17.3,679.0
0.0,0.0,0.0,0.0,1.0,0.0,40.0,6.9,12.0,638.0
1.0,0.0,0.0,0.0,1.0,1.0,79.45,3.0,23.2,758.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,3.0,19.36,698.0
1.0,0.0,0.0,0.0,1.0,1.0,94.37,3.0,28.5,721.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,3.9,25.12,695.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,3.0,22.8,684.0
0.0,0.0,1.0,0.0,1.0,1.0,73.33,4.1,22.0,729.0
0.0,0.0,0.0,0.0,1.0,1.0,51.95,3.1,20.0,801.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,3.5,21.6,684.0
0.0,0.0,0.0,0.0,1.0,1.0,78.63,6.0,36.8,791.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,3.0,30.0,697.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,3.9,16.0,790.0
1.0,1.0,0.0,0.0,1.0,1.0,62.5,4.0,15.75,759.0
0.0,1.0,1.0,0.0,1.0,1.0,75.0,3.2,60.0,748.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,3.6,22.8,675.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,3.1,41.25,635.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,3.0,26.0,712.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.8,34.0,661.0
0.0,0.0,0.0,0.0,1.0,1.0,79.98,2.0,31.192,678.0
1.0,0.0,0.0,0.0,1.0,1.0,69.66,6.1,40.4,682.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,7.0,22.88,670.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.0,22.88,670.0
0.0,0.0,0.0,0.0,1.0,1.0,78.4,6.5,19.6,761.0
0.0,0.0,1.0,0.0,1.0,1.0,63.81,6.6,13.975,774.0
1.0,0.0,0.0,0.0,1.0,1.0,78.9,6.8,28.8,624.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,4.3,22.56,654.0
0.0,1.0,1.0,0.0,1.0,1.0,74.03,4.1,22.95,655.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.9,18.4,681.0
0.0,0.0,0.0,0.0,1.0,1.0,79.18,6.4,30.8,796.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.4,45.04,777.0
0.0,0.0,1.0,0.0,1.0,1.0,85.0,6.9,56.1,696.0
0.0,0.0,0.0,0.0,1.0,1.0,79.17,4.9,22.8,666.0
0.0,0.0,1.0,0.0,1.0,1.0,63.0,2.0,18.585,679.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,3.9,17.04,642.0
0.0,0.0,1.0,0.0,1.0,1.0,70.48,3.5,45.0,806.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,2.9,28.5,710.0
1.0,0.0,1.0,0.0,1.0,1.0,53.5,3.1,53.5,652.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,5.6,20.4,675.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.6,23.2,703.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.9,48.4,697.0
1.0,0.0,1.0,0.0,1.0,1.0,60.0,6.6,13.8,620.0
0.0,0.0,1.0,0.0,1.0,1.0,62.83,3.0,19.79,700.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,6.9,31.85,676.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,7.2,25.28,736.0
0.0,0.0,1.0,0.0,1.0,1.0,67.83,7.8,19.4,637.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.5,19.6,756.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.2,30.4,741.0
0.0,1.0,1.0,1.0,0.0,0.0,39.18,7.0,12.5,735.0
0.0,1.0,1.0,1.0,0.0,0.0,40.18,6.15,11.05,719.0
0.0,0.0,1.0,1.0,0.0,0.0,27.88,12.434,7.75,688.0
1.0,0.0,1.0,1.0,0.0,0.0,21.94,14.457,10.2,651.0
0.0,0.0,1.0,1.0,0.0,0.0,37.49,13.711,10.2,701.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,4.125,15.2,760.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,4.5,10.925,739.0
1.0,1.0,0.0,0.0,1.0,1.0,77.66,3.75,21.2,758.0
1.0,1.0,0.0,0.0,1.0,1.0,79.64,5.2,17.52,675.0
0.0,1.0,0.0,0.0,1.0,1.0,74.29,3.5,10.4,734.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,4.25,8.24,691.0
0.0,1.0,0.0,0.0,1.0,1.0,70.0,4.0,25.2,767.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,4.0,51.6,705.0
1.0,1.0,0.0,0.0,1.0,1.0,79.12,4.0,28.404,637.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.875,26.0,775.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.75,22.88,608.0
1.0,1.0,1.0,0.0,1.0,1.0,78.54,6.625,20.5,564.0
0.0,1.0,0.0,0.0,1.0,1.0,77.42,2.0,48.0,687.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,7.0,13.2,646.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,18.8,673.0
0.0,0.0,1.0,0.0,1.0,1.0,71.97,6.95,20.8,645.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.0,17.44,511.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.9,19.6,601.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.95,16.0,511.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.5,18.4,635.0
1.0,1.0,0.0,0.0,1.0,1.0,76.92,7.875,20.0,644.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,4.375,22.05,600.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,2.5,17.12,552.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,2.0,27.2,720.0
1.0,1.0,0.0,0.0,1.0,1.0,79.76,8.175,26.32,650.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.0,23.6,605.0
1.0,1.0,1.0,0.0,1.0,1.0,95.0,6.888,50.35,643.0
0.0,1.0,1.0,0.0,1.0,1.0,85.0,2.0,20.655,528.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,1.75,20.4,635.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.5,19.2,666.0
1.0,1.0,0.0,0.0,1.0,1.0,77.48,6.55,28.28,773.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,20.32,630.0
1.0,1.0,1.0,0.0,1.0,1.0,79.98,9.04,18.715,623.0
1.0,1.0,1.0,0.0,1.0,1.0,90.0,5.0,24.3,601.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,9.875,14.24,537.0
0.0,1.0,1.0,0.0,1.0,1.0,72.0,3.125,18.0,718.0
0.0,1.0,0.0,0.0,1.0,1.0,79.41,6.375,21.44,726.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.0,31.52,708.0
0.0,1.0,0.0,0.0,1.0,1.0,65.0,6.375,191.75,735.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.125,26.16,724.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,6.375,42.225,670.0
0.0,1.0,1.0,0.0,1.0,0.0,41.29,6.5,32.0,665.0
0.0,1.0,1.0,0.0,1.0,1.0,70.42,5.0,25.0,657.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.125,22.4,795.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,4.0,22.4,719.0
0.0,1.0,1.0,0.0,1.0,1.0,56.07,5.875,34.2,727.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,6.625,25.65,774.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.875,45.52,692.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.25,21.2,744.0
0.0,0.0,1.0,0.0,1.0,0.0,25.22,6.5,8.6,808.0
0.0,0.0,0.0,0.0,1.0,1.0,50.0,7.625,39.0,784.0
1.0,1.0,0.0,0.0,1.0,1.0,70.0,7.25,30.1,711.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,20.56,696.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.125,20.56,719.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.125,22.4,709.0
0.0,0.0,1.0,0.0,1.0,1.0,49.3,7.95,14.0,653.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,2.375,12.16,763.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.125,47.92,777.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.5,18.0,690.0
0.0,0.0,0.0,0.0,1.0,1.0,71.43,6.125,15.0,690.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,20.8,717.0
1.0,1.0,1.0,0.0,1.0,1.0,71.0,5.17,38.34,650.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,5.75,46.5,736.0
0.0,0.0,0.0,0.0,0.0,1.0,80.0,5.75,72.0,789.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.25,52.0,781.0
0.0,1.0,1.0,0.0,1.0,1.0,70.28,6.21,49.9,650.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.375,56.0,781.0
0.0,0.0,1.0,0.0,1.0,1.0,49.48,6.0,28.7,732.0
0.0,0.0,1.0,0.0,1.0,1.0,74.45,6.125,101.25,758.0
0.0,0.0,1.0,0.0,1.0,1.0,69.62,6.625,90.5,697.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.125,14.0,751.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.0,18.96,697.0
0.0,0.0,1.0,0.0,1.0,0.0,42.08,6.25,50.5,697.0
0.0,0.0,1.0,0.0,1.0,1.0,52.0,6.5,52.0,668.0
0.0,0.0,1.0,0.0,0.0,0.0,36.0,5.75,54.0,777.0
0.0,0.0,1.0,0.0,0.0,1.0,62.02,6.5,16.0,718.0
0.0,1.0,0.0,1.0,0.0,0.0,19.07,5.25,8.2,640.0
0.0,1.0,0.0,1.0,0.0,0.0,10.0,5.5,1.81,783.0
0.0,1.0,0.0,1.0,0.0,0.0,30.2,4.25,7.4,727.0
0.0,1.0,0.0,1.0,0.0,0.0,10.0,5.5,1.7,786.0
0.0,1.0,0.0,1.0,0.0,0.0,24.04,7.5,2.62,648.0
0.0,1.0,0.0,1.0,0.0,0.0,9.3,6.25,2.51,741.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,7.95,30.32,607.0
0.0,0.0,1.0,0.0,1.0,1.0,89.8,5.0,26.4,627.0
1.0,1.0,1.0,0.0,1.0,1.0,70.0,6.375,16.94,672.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,5.5,34.83,625.0
0.0,1.0,1.0,0.0,1.0,0.0,90.0,5.5,27.0,595.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,8.35,19.5,567.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.25,25.04,643.0
0.0,1.0,0.0,0.0,1.0,1.0,78.9,2.0,22.88,638.0
1.0,0.0,0.0,0.0,1.0,1.0,79.03,6.625,22.92,640.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,8.0,22.16,639.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.875,28.8,653.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.625,17.6,774.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,6.375,28.975,726.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,2.375,17.44,642.0
0.0,1.0,0.0,0.0,1.0,1.0,79.67,2.75,19.2,723.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,4.0,21.52,703.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.625,22.0,670.0
0.0,0.0,0.0,0.0,0.0,1.0,98.49,7.5,26.1,684.0
1.0,1.0,0.0,0.0,1.0,1.0,97.0,6.875,22.99,779.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.25,18.0,675.0
1.0,1.0,0.0,0.0,1.0,1.0,98.43,7.625,18.8,704.0
0.0,0.0,0.0,0.0,1.0,1.0,100.0,8.725,17.5,799.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,36.0,704.0
0.0,1.0,0.0,0.0,1.0,1.0,86.91,7.0,23.9,686.0
0.0,1.0,0.0,0.0,1.0,1.0,99.47,7.175,56.5,681.0
1.0,0.0,0.0,0.0,1.0,1.0,79.66,6.25,22.7017,665.0
1.0,0.0,0.0,0.0,1.0,1.0,93.33,7.75,20.72,637.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.0,22.8,655.0
1.0,1.0,0.0,0.0,1.0,1.0,79.7,7.0,20.96,635.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.25,22.32,694.0
1.0,1.0,0.0,0.0,1.0,1.0,78.0,6.75,46.8,669.0
1.0,1.0,0.0,0.0,1.0,1.0,75.0,4.875,23.475,624.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,24.0,654.0
1.0,1.0,0.0,0.0,1.0,1.0,76.43,6.75,24.0,650.0
0.0,1.0,0.0,0.0,0.0,0.0,17.52,6.875,9.9,621.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,15.44,639.0
0.0,1.0,0.0,0.0,1.0,1.0,75.0,3.0,25.2,649.0
1.0,1.0,0.0,0.0,1.0,1.0,79.38,6.875,50.8,690.0
1.0,0.0,0.0,0.0,1.0,1.0,95.0,7.875,40.375,620.0
1.0,0.0,0.0,0.0,1.0,1.0,77.09,6.875,18.888,764.0
1.0,0.0,0.0,0.0,1.0,1.0,88.11,7.5,16.3,648.0
1.0,0.0,0.0,0.0,1.0,1.0,66.0,6.875,16.5,622.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,7.875,27.0,683.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,7.25,27.55,690.0
0.0,1.0,0.0,0.0,1.0,1.0,100.0,3.0,25.6,755.0
1.0,0.0,0.0,0.0,1.0,1.0,96.32,7.375,28.8,710.0
0.0,1.0,0.0,0.0,1.0,1.0,93.4,7.475,37.36,685.0
1.0,1.0,0.0,0.0,1.0,1.0,98.76,7.225,19.85,752.0
0.0,1.0,0.0,0.0,1.0,1.0,100.0,5.04,34.0,751.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,9.175,35.0,674.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,9.125,44.0,716.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,8.375,28.5,664.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,7.025,43.35,680.0
1.0,1.0,0.0,0.0,1.0,1.0,92.5,8.1,18.5,710.0
0.0,0.0,0.0,0.0,1.0,1.0,85.0,6.5,23.375,769.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,7.75,28.4,688.0
1.0,0.0,0.0,0.0,1.0,1.0,89.92,8.9,21.31,724.0
1.0,0.0,0.0,0.0,1.0,1.0,90.0,6.85,22.32,719.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,9.125,20.52,747.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,8.825,27.0,680.0
1.0,1.0,0.0,0.0,1.0,1.0,85.07,8.9,28.5,717.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,7.9,28.2,660.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,7.7,22.355,646.0
0.0,1.0,0.0,0.0,1.0,1.0,94.43,7.125,30.5,713.0
1.0,1.0,0.0,0.0,1.0,1.0,99.9,7.275,38.463,756.0
1.0,1.0,0.0,0.0,1.0,1.0,95.9,9.775,23.399,675.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,5.5,28.0,632.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,8.925,28.975,650.0
1.0,1.0,0.0,0.0,1.0,1.0,90.45,10.25,26.23,725.0
0.0,1.0,0.0,0.0,1.0,1.0,93.17,7.25,53.2,684.0
1.0,1.0,0.0,0.0,1.0,1.0,100.0,7.25,25.0,733.0
0.0,1.0,0.0,0.0,1.0,1.0,78.76,3.875,30.4,772.0
0.0,1.0,1.0,0.0,1.0,1.0,78.18,3.125,43.0,802.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.625,42.0,765.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,4.0,33.2,756.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,3.625,27.44,698.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,3.875,23.2,689.0
0.0,1.0,1.0,0.0,0.0,1.0,80.0,4.321,26.8,679.0
1.0,1.0,1.0,0.0,1.0,1.0,68.18,3.25,45.0,735.0
1.0,1.0,1.0,0.0,1.0,1.0,64.88,6.625,24.85,756.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.375,24.0,781.0
1.0,1.0,1.0,0.0,1.0,1.0,74.51,5.625,19.0,717.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.625,22.24,709.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.0,18.08,753.0
0.0,0.0,1.0,0.0,1.0,1.0,65.58,7.125,70.5,667.0
0.0,0.0,1.0,0.0,1.0,0.0,40.58,6.875,12.5,709.0
1.0,0.0,0.0,0.0,1.0,1.0,57.97,3.25,20.0,725.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,2.0,20.8,625.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.875,21.56,664.0
1.0,0.0,1.0,0.0,1.0,1.0,77.84,4.625,21.25,743.0
0.0,0.0,1.0,0.0,1.0,1.0,65.33,7.0,14.7,684.0
0.0,0.0,1.0,0.0,1.0,1.0,74.9,7.5,19.4,625.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,3.0,21.92,728.0
0.0,0.0,0.0,0.0,1.0,1.0,79.99,3.0,34.215,663.0
0.0,0.0,1.0,0.0,0.0,1.0,80.0,3.0,30.8,644.0
0.0,0.0,0.0,0.0,1.0,1.0,79.81,6.5,16.6,734.0
0.0,0.0,1.0,0.0,1.0,1.0,73.24,3.0,24.9,639.0
1.0,0.0,1.0,0.0,1.0,1.0,70.0,7.375,19.6,660.0
0.0,0.0,1.0,0.0,1.0,1.0,68.29,6.875,28.0,723.0
0.0,0.0,0.0,0.0,1.0,1.0,65.0,6.875,34.45,716.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.25,37.84,667.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,4.25,29.52,671.0
1.0,0.0,1.0,0.0,1.0,1.0,79.53,7.5,17.1,673.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,7.0,16.8,648.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.5,31.6,755.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,3.0,28.0,631.0
0.0,0.0,1.0,0.0,1.0,1.0,74.98,6.5,23.02,685.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,6.75,26.0,781.0
1.0,0.0,0.0,0.0,1.0,1.0,82.04,7.675,45.69,693.0
0.0,0.0,1.0,0.0,0.0,1.0,75.0,2.0,21.0,639.0
0.0,0.0,1.0,0.0,1.0,1.0,55.88,6.625,19.0,721.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,5.875,27.45,676.0
0.0,0.0,0.0,0.0,1.0,1.0,90.0,6.85,67.77,738.0
0.0,0.0,1.0,0.0,1.0,1.0,71.67,2.0,21.0,786.0
0.0,0.0,1.0,0.0,1.0,1.0,100.0,5.99,22.0,697.0
0.0,0.0,1.0,0.0,0.0,1.0,78.26,6.04,18.0,669.0
0.0,0.0,1.0,0.0,1.0,0.0,88.4,5.6,48.0,786.0
0.0,0.0,1.0,0.0,1.0,0.0,80.0,5.97,20.4,717.0
0.0,0.0,1.0,0.0,1.0,1.0,65.0,7.125,15.6,701.0
0.0,0.0,0.0,0.0,1.0,1.0,50.0,6.75,13.75,699.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.25,31.6,728.0
1.0,0.0,1.0,0.0,1.0,1.0,68.18,3.25,150.0,681.0
1.0,0.0,1.0,0.0,1.0,1.0,84.83,3.75,30.2,692.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,4.25,28.24,645.0
0.0,0.0,0.0,0.0,1.0,1.0,67.7,4.25,16.45,768.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,3.0,18.0,691.0
1.0,0.0,0.0,0.0,1.0,1.0,76.34,3.875,20.0,665.0
0.0,0.0,1.0,0.0,1.0,0.0,85.0,6.5,13.6,737.0
0.0,0.0,1.0,0.0,1.0,1.0,69.39,6.5,17.0,743.0
0.0,0.0,1.0,0.0,0.0,1.0,76.67,5.875,4.6,557.0
0.0,0.0,1.0,0.0,1.0,1.0,64.89,6.65,17.0,608.0
0.0,0.0,1.0,0.0,1.0,0.0,29.84,5.99,9.995,717.0
0.0,1.0,1.0,0.0,1.0,1.0,85.71,4.25,16.2,609.0
0.0,1.0,1.0,0.0,1.0,1.0,74.63,6.1,15.3,580.0
0.0,1.0,1.0,0.0,1.0,1.0,61.74,5.65,14.2,639.0
0.0,0.0,0.0,0.0,1.0,0.0,34.78,6.25,8.0,573.0
0.0,0.0,0.0,1.0,1.0,0.0,36.62,7.75,5.31,639.0
0.0,1.0,1.0,0.0,1.0,1.0,60.61,5.625,12.0,660.0
0.0,0.0,1.0,0.0,1.0,1.0,61.22,6.875,15.0,677.0
0.0,0.0,1.0,0.0,1.0,1.0,76.67,6.5,29.9,591.0
0.0,0.0,1.0,0.0,1.0,1.0,72.7,6.125,22.9,768.0
0.0,0.0,0.0,0.0,0.0,1.0,68.79,3.0,21.6,632.0
0.0,0.0,1.0,0.0,1.0,1.0,68.6,6.375,17.15,775.0
0.0,1.0,1.0,0.0,1.0,1.0,75.0,6.58,22.425,658.0
1.0,1.0,1.0,0.0,1.0,1.0,71.59,6.83,23.625,633.0
0.0,0.0,1.0,0.0,1.0,1.0,60.0,6.53,12.3,506.0
0.0,1.0,0.0,0.0,1.0,1.0,75.0,8.55,17.625,667.0
0.0,0.0,0.0,1.0,1.0,1.0,52.07,9.99,8.54,626.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,8.6,12.56,558.0
1.0,0.0,1.0,1.0,1.0,0.0,20.0,10.55,3.8,654.0
0.0,1.0,1.0,0.0,1.0,1.0,57.19,6.375,17.5,635.0
0.0,1.0,1.0,0.0,1.0,1.0,90.0,5.375,24.3,646.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,7.65,24.0,603.0
0.0,1.0,1.0,0.0,1.0,0.0,19.49,5.625,11.5,637.0
1.0,1.0,0.0,0.0,1.0,1.0,82.47,4.25,22.68,688.0
0.0,1.0,0.0,0.0,1.0,1.0,106.67,2.0,20.8,601.0
0.0,0.0,0.0,0.0,1.0,0.0,39.65,7.6,9.0,607.0
0.0,0.0,1.0,0.0,1.0,1.0,50.0,7.5,11.0,660.0
0.0,1.0,1.0,0.0,1.0,1.0,89.08,6.9,23.16,648.0
1.0,1.0,0.0,0.0,1.0,1.0,79.99,6.125,20.79,600.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,8.725,19.6,651.0
0.0,1.0,1.0,0.0,1.0,1.0,60.0,8.075,13.86,637.0
1.0,1.0,1.0,0.0,1.0,1.0,85.0,7.3,24.225,645.0
1.0,1.0,1.0,0.0,1.0,1.0,79.25,7.925,21.0,590.0
1.0,0.0,1.0,0.0,0.0,1.0,69.92,8.099,18.6,640.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.4,16.0,670.0
0.0,0.0,1.0,0.0,0.0,0.0,59.17,5.0,17.75,741.0
0.0,0.0,1.0,0.0,0.0,0.0,54.08,6.25,9.599,656.0
0.0,0.0,0.0,0.0,1.0,1.0,90.0,8.125,8.55,673.0
0.0,0.0,0.0,0.0,0.0,0.0,58.38,5.75,9.0,735.0
0.0,0.0,0.0,0.0,1.0,0.0,79.83,6.5,16.764,759.0
0.0,0.0,1.0,0.0,1.0,0.0,71.71,5.875,7.96,720.0
0.0,0.0,1.0,0.0,1.0,0.0,80.0,6.375,18.8,645.0
0.0,0.0,1.0,0.0,1.0,0.0,69.57,5.875,9.3219,799.0
0.0,0.0,1.0,0.0,1.0,0.0,55.95,6.25,7.05,643.0
0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.5,11.97,709.0
0.0,0.0,1.0,0.0,1.0,0.0,54.25,6.125,6.51,730.0
1.0,0.0,1.0,0.0,1.0,1.0,97.31,5.875,37.95,646.0
0.0,0.0,1.0,0.0,1.0,0.0,68.0,6.0,5.44,766.0
0.0,0.0,1.0,0.0,1.0,0.0,49.2,6.0,5.56,766.0
0.0,0.0,1.0,0.0,1.0,0.0,70.63,5.625,11.3,717.0
0.0,0.0,1.0,0.0,1.0,0.0,70.0,6.0,9.66,710.0
0.0,0.0,1.0,0.0,1.0,0.0,75.0,5.75,8.25,734.0
0.0,0.0,0.0,0.0,1.0,0.0,69.99,5.5,15.6,744.0
0.0,0.0,1.0,0.0,0.0,0.0,43.33,4.875,7.8,767.0
0.0,0.0,1.0,0.0,1.0,0.0,79.13,5.875,12.66,662.0
0.0,0.0,1.0,0.0,0.0,0.0,18.92,5.75,3.5,755.0
0.0,0.0,0.0,0.0,1.0,1.0,90.0,6.0,9.9,716.0
0.0,0.0,0.0,0.0,1.0,0.0,80.0,6.125,16.0,730.0
0.0,0.0,1.0,0.0,1.0,0.0,70.0,6.375,17.78,746.0
0.0,0.0,1.0,0.0,1.0,0.0,70.0,6.875,16.1,701.0
