id,year,month,count,occasion,advanced,alcbev,appar,college,entert,food,foodaway,health,hsplus,income,midwest,nohs,northeast,older,read,rural,smsa,south,west
263089,2013,5,3,2,0,0.0,29.33,1,68.67,192.59,96.3,10.67,0,47.19,0,0,0,1,0.0,0,1,1,0
263089,2013,8,3,3,0,0.0,21.56,1,82.22,98.52,50.96,22.89,0,63.49,0,0,0,1,0.0,0,1,1,0
263090,2013,8,2,1,0,11.11,14.44,1,40.0,86.67,9.63,129.04,0,58.93,0,0,0,0,0.0,0,1,0,1
263090,2013,11,2,2,0,16.67,52.78,1,71.89,81.85,14.07,85.7,0,97.25,0,0,0,0,15.11,0,1,0,1
263112,2013,2,3,1,0,0.0,42.0,0,32.33,96.3,20.93,72.33,1,63.13,0,0,0,1,0.74,0,0,0,0
263112,2013,5,3,2,0,7.22,2.52,0,6.11,52.96,43.52,207.77,1,63.13,0,0,0,1,1.11,0,0,0,0
263112,2013,11,3,3,0,6.22,0.56,0,24.22,64.07,14.44,79.1,1,52.55,0,0,0,1,0.0,0,0,0,0
263115,2013,8,1,1,0,0.0,5.15,0,53.0,48.15,19.26,86.3,1,78.33,1,0,0,0,0.0,0,1,0,0
263130,2013,2,1,1,0,5.56,20.0,1,33.33,125.19,0.0,0.0,0,179.77,0,0,1,0,0.0,0,1,0,0
263145,2013,2,1,1,0,5.56,73.15,1,53.48,120.93,74.44,193.15,0,149.31,1,0,0,0,4.74,0,1,0,0
263160,2013,2,4,1,0,15.56,0.0,1,76.67,154.07,57.78,94.42,0,40.93,0,0,0,1,0.0,0,1,0,1
263160,2013,5,4,2,0,17.78,2.22,1,154.78,130.0,77.04,95.53,0,55.25,0,0,0,1,0.0,0,1,0,1
263160,2013,8,4,3,0,24.44,2.22,1,541.11,125.19,67.41,95.53,0,51.32,0,0,0,1,0.0,0,1,0,1
263160,2013,11,4,4,0,44.44,7.41,1,493.33,108.44,288.89,95.53,0,100.04,0,0,0,1,0.0,0,1,0,1
263176,2013,2,1,1,0,75.56,23.7,1,261.15,385.19,99.63,45.89,0,158.43,0,0,0,0,0.0,0,1,0,1
263232,2013,2,2,1,0,0.0,10.0,0,0.0,67.41,4.81,0.0,1,10.43,0,0,0,0,0.0,0,1,1,0
263232,2013,8,2,2,0,0.0,22.22,0,0.0,115.56,24.07,0.0,1,24.55,0,0,0,0,0.0,0,1,1,0
263233,2013,2,3,1,1,7.11,94.67,0,92.59,139.63,79.85,33.78,0,89.42,1,0,0,0,0.0,0,0,0,0
263233,2013,5,3,2,1,14.22,0.0,0,70.56,81.85,60.59,49.22,0,89.42,1,0,0,0,4.22,0,0,0,0
263233,2013,8,3,3,1,21.11,2.67,0,104.56,118.89,121.33,35.22,0,89.42,1,0,0,0,21.78,0,0,0,0
263248,2013,2,4,1,0,0.0,32.22,1,80.74,54.89,11.56,21.11,0,87.51,0,0,0,0,2.22,0,1,0,1
263248,2013,5,4,2,0,0.0,16.11,1,87.11,57.78,46.85,21.11,0,87.51,0,0,0,0,0.0,0,1,0,1
263248,2013,8,4,3,0,0.0,17.44,1,134.0,72.22,24.07,21.11,0,87.51,0,0,0,0,0.0,0,1,0,1
263248,2013,11,4,4,0,0.0,61.56,1,33.89,58.74,260.74,17.78,0,87.5,0,0,0,0,0.0,0,1,0,1
263249,2013,2,1,1,0,40.56,191.96,1,222.19,163.7,109.44,92.44,0,137.52,1,0,0,0,2.22,0,1,0,0
263251,2013,2,2,1,0,17.78,0.0,0,20.15,134.81,67.41,0.0,1,36.88,0,0,0,0,0.0,0,1,1,0
263251,2013,5,2,2,0,17.78,23.11,0,0.0,96.3,9.63,0.0,1,17.0,0,0,0,0,0.0,0,1,1,0
263257,2013,2,4,1,1,11.11,157.52,0,289.85,125.93,66.67,92.18,0,117.63,0,0,1,1,10.37,0,1,0,0
263257,2013,5,4,2,1,0.0,16.44,0,252.89,86.67,635.56,49.96,0,117.63,0,0,1,1,0.0,0,1,0,0
263257,2013,8,4,3,1,0.0,12.63,0,252.67,120.37,28.89,59.07,0,117.63,0,0,1,1,0.0,0,1,0,0
263257,2013,11,4,4,1,0.0,25.22,0,261.67,81.85,11.11,57.07,0,108.06,0,0,1,1,8.89,0,1,0,0
263267,2013,2,2,1,1,15.19,35.56,0,45.07,115.56,45.04,97.04,0,65.05,0,0,0,0,0.0,0,1,0,1
263267,2013,5,2,2,1,1.33,10.67,0,10.0,125.93,19.26,37.78,0,69.12,0,0,0,0,0.0,0,1,0,1
263333,2013,2,4,1,0,8.89,20.89,0,122.22,67.41,25.04,0.0,1,14.34,0,0,0,0,0.0,0,1,0,1
263333,2013,5,4,2,0,0.0,46.0,0,12.44,62.59,48.15,5.56,1,14.31,0,0,0,0,0.0,0,1,0,1
263333,2013,8,4,3,0,0.0,18.44,0,10.56,86.67,28.89,0.0,1,13.74,0,0,0,0,0.0,0,1,0,1
263333,2013,11,4,4,0,0.0,11.85,0,10.0,23.11,19.26,0.0,1,10.81,0,0,0,0,0.0,0,1,0,1
263336,2013,2,4,1,0,4.44,0.0,1,17.19,110.74,19.26,120.0,0,108.85,0,0,0,0,0.0,0,1,0,1
263336,2013,5,4,2,0,4.44,0.0,1,14.22,110.74,38.52,92.22,0,73.77,0,0,0,0,0.0,0,1,0,1
263336,2013,8,4,3,0,4.44,0.0,1,17.11,139.63,38.52,108.89,0,103.94,0,0,0,0,0.0,0,1,0,1
263336,2013,11,4,4,0,4.44,6.67,1,14.67,139.63,47.41,77.78,0,74.29,0,0,0,0,0.0,0,1,0,1
263352,2013,2,4,1,0,0.0,60.0,0,22.0,115.56,28.89,5.56,1,51.67,0,0,0,0,0.0,1,0,1,0
263352,2013,5,4,2,0,0.0,6.89,0,37.56,77.04,24.07,5.56,1,51.67,0,0,0,0,0.0,1,0,1,0
263352,2013,8,4,3,0,0.0,6.89,0,37.56,81.85,38.52,88.89,1,51.67,0,0,0,0,0.0,1,0,1,0
263352,2013,11,4,4,0,0.0,4.67,0,19.22,96.3,38.52,57.78,1,23.41,0,0,0,0,0.0,1,0,1,0
263391,2013,2,2,1,0,13.63,1.78,0,44.11,143.48,107.85,210.67,1,85.67,0,0,0,0,2.59,0,1,0,1
263391,2013,5,2,2,0,0.0,0.0,0,41.78,96.3,142.0,232.33,1,85.67,0,0,0,0,1.11,0,1,0,1
263393,2013,2,4,1,0,0.0,0.0,0,0.0,96.3,0.0,26.48,1,27.72,0,0,0,0,0.0,0,1,1,0
263393,2013,5,4,2,0,0.0,0.0,0,17.78,115.56,33.7,80.0,1,30.65,0,0,0,0,0.0,0,1,1,0
263393,2013,8,4,3,0,0.0,0.0,0,1.11,250.37,0.0,132.59,1,29.31,0,0,0,0,0.0,0,1,1,0
263393,2013,11,4,4,0,0.0,4.11,0,28.89,91.48,0.0,143.7,1,35.17,0,0,0,0,0.0,0,1,1,0
263410,2013,2,4,1,0,14.67,4.67,0,26.22,96.3,19.26,44.89,1,97.65,0,0,1,0,22.22,0,1,0,0
263410,2013,5,4,2,0,8.89,0.0,0,12.78,120.37,19.26,23.78,1,86.66,0,0,1,0,0.0,0,1,0,0
263410,2013,8,4,3,0,9.78,12.33,0,21.33,72.22,24.07,14.44,1,84.47,0,0,1,0,0.0,0,1,0,0
263410,2013,11,4,4,0,4.44,0.0,0,23.33,67.41,19.26,30.0,1,78.8,0,0,1,0,0.0,0,1,0,0
263414,2013,2,4,1,0,0.0,24.33,0,18.44,207.04,38.52,84.16,1,18.33,0,0,0,1,0.0,0,1,0,1
263414,2013,5,4,2,0,0.0,13.33,0,8.22,240.74,0.0,5.78,1,18.33,0,0,0,1,0.0,0,1,0,1
263414,2013,8,4,3,0,0.0,0.0,0,7.56,96.3,0.0,0.0,1,18.33,0,0,0,1,0.0,0,1,0,1
263414,2013,11,4,4,0,0.0,9.44,0,31.78,178.15,57.78,0.0,1,31.73,0,0,0,1,0.0,0,1,0,1
263433,2013,5,1,1,0,11.11,15.56,0,1.11,57.78,28.89,64.93,1,13.65,0,0,1,0,0.0,0,0,0,0
263434,2013,2,4,1,0,39.56,1.56,0,40.19,120.37,96.3,0.0,1,116.93,1,0,0,0,5.7,0,1,0,0
263434,2013,5,4,2,0,48.89,0.0,0,22.22,96.3,72.22,4.44,1,116.99,1,0,0,0,0.56,0,1,0,0
263434,2013,8,4,3,0,46.67,4.67,0,109.78,115.56,57.78,19.44,1,120.74,1,0,0,0,3.22,0,1,0,0
263434,2013,11,4,4,0,57.78,4.67,0,33.78,192.59,29.63,33.33,1,133.02,1,0,0,0,0.0,0,1,0,0
263442,2013,2,4,1,0,0.0,0.0,0,8.89,84.07,45.56,0.0,1,76.49,0,0,1,0,0.0,0,1,0,0
263442,2013,5,4,2,0,0.0,3.11,0,12.22,182.96,50.81,0.0,1,79.73,0,0,1,0,0.0,0,1,0,0
263442,2013,8,4,3,0,0.0,0.0,0,6.67,149.26,19.26,0.0,1,59.9,0,0,1,0,0.0,0,1,0,0
263442,2013,11,4,4,0,0.0,0.0,0,0.0,173.33,38.52,0.0,1,66.36,0,0,1,0,0.0,0,1,0,0
263450,2013,5,3,1,0,0.0,0.0,0,33.22,115.56,28.89,0.0,1,88.33,0,0,0,0,0.0,0,1,1,0
263450,2013,8,3,2,0,0.0,0.0,0,23.11,125.19,28.89,0.0,1,88.33,0,0,0,0,0.0,0,1,1,0
263450,2013,11,3,3,0,0.0,0.0,0,39.78,144.44,57.78,105.56,1,179.12,0,0,0,0,0.0,0,1,1,0
263493,2013,2,4,1,0,0.0,17.22,1,51.81,168.52,96.3,8.89,0,99.15,0,0,0,0,0.0,0,1,0,1
263493,2013,5,4,2,0,0.0,26.33,1,56.33,52.96,57.78,20.89,0,129.49,0,0,0,0,0.44,0,1,0,1
263493,2013,8,4,3,0,0.0,24.85,1,104.67,96.3,240.74,54.33,0,132.37,0,0,0,0,24.11,0,1,0,1
263493,2013,11,4,4,0,0.0,0.0,1,37.22,96.3,240.74,8.89,0,155.85,0,0,0,0,0.0,0,1,0,1
263495,2013,5,1,1,0,53.33,7.26,1,88.67,120.37,120.37,446.78,0,126.3,0,0,0,0,8.33,0,1,1,0
263514,2013,2,1,1,0,53.33,0.0,0,23.48,202.22,96.3,55.56,1,47.5,1,0,0,0,0.0,1,0,0,0
263533,2013,2,4,1,1,0.0,11.11,0,41.48,67.41,77.04,44.0,0,56.18,1,0,0,0,0.0,0,1,0,0
263533,2013,5,4,2,1,0.0,52.44,0,52.44,86.67,68.89,199.19,0,66.67,1,0,0,0,8.33,0,1,0,0
263533,2013,8,4,3,1,0.0,0.0,0,20.22,134.81,38.52,57.78,0,66.67,1,0,0,0,0.0,0,1,0,0
263533,2013,11,4,4,1,0.0,15.67,0,98.78,134.81,49.63,42.22,0,98.94,1,0,0,0,0.0,0,1,0,0
263537,2013,2,4,1,0,0.0,11.11,1,7.11,77.04,0.0,13.33,0,58.92,0,0,0,0,0.0,0,1,0,1
263537,2013,5,4,2,0,28.89,35.56,1,7.33,57.78,48.15,13.33,0,50.02,0,0,0,0,0.0,0,1,0,1
263537,2013,8,4,3,0,0.0,0.0,1,12.22,120.37,129.63,13.33,0,51.59,0,0,0,0,0.0,0,1,0,1
263537,2013,11,4,4,0,0.0,0.0,1,17.78,173.33,28.89,13.33,0,80.49,0,0,0,0,0.0,0,1,0,1
263581,2013,11,1,1,0,0.0,3.04,0,0.0,96.3,28.89,30.42,1,23.9,0,0,0,1,0.0,0,1,0,1
263591,2013,3,4,1,0,0.0,0.0,0,17.04,67.41,0.0,72.44,1,85.41,0,0,0,0,0.0,0,1,1,0
263591,2013,6,4,2,0,0.0,0.0,0,9.11,130.0,57.78,44.07,1,168.75,0,0,0,0,0.0,0,1,1,0
263591,2013,9,4,3,0,0.0,14.22,0,9.11,125.19,0.0,38.52,1,170.98,0,0,0,0,0.0,0,1,1,0
263591,2013,12,4,4,0,0.0,0.0,0,5.78,125.19,72.22,38.52,1,90.6,0,0,0,0,0.0,0,1,1,0
263601,2013,3,4,1,0,0.0,0.0,1,7.78,55.37,9.63,58.15,0,86.17,0,0,0,0,0.0,1,0,1,0
263601,2013,6,4,2,0,0.0,0.0,1,7.78,42.37,12.04,23.33,0,86.17,0,0,0,0,0.0,1,0,1,0
263601,2013,9,4,3,0,0.0,0.0,1,7.78,65.0,24.07,5.56,0,86.17,0,0,0,0,0.0,1,0,1,0
263601,2013,12,4,4,0,0.0,0.0,1,10.67,66.44,0.0,31.56,0,66.67,0,0,0,0,0.0,1,0,1,0
263602,2013,3,4,1,0,0.0,214.44,1,45.67,122.78,167.04,13.33,0,157.3,0,0,0,0,0.0,0,1,0,1
263602,2013,6,4,2,0,0.0,80.33,1,45.44,105.93,43.33,16.22,0,158.62,0,0,0,0,0.0,0,1,0,1
263602,2013,9,4,3,0,0.0,4.44,1,41.44,67.41,40.93,16.22,0,154.91,0,0,0,0,0.0,0,1,0,1
263602,2013,12,4,4,0,0.0,0.0,1,12.11,62.59,43.33,14.0,0,91.67,0,0,0,0,0.0,0,1,0,1
263604,2013,3,4,1,0,16.67,55.56,0,26.59,79.44,332.78,23.77,1,90.26,0,0,0,0,1.63,0,1,1,0
263604,2013,6,4,2,0,10.22,0.0,0,10.22,74.63,2.07,42.21,1,90.26,0,0,0,0,0.0,0,1,1,0
263604,2013,9,4,3,0,8.89,0.0,0,35.22,96.3,9.63,50.99,1,90.26,0,0,0,0,0.0,0,1,1,0
263604,2013,12,4,4,0,8.67,0.0,0,20.56,53.7,0.48,38.32,1,62.5,0,0,0,0,0.0,0,1,1,0
263623,2013,3,4,1,0,0.0,5.0,1,8.33,24.07,7.22,48.07,0,65.0,0,0,0,0,0.0,0,1,1,0
263623,2013,6,4,2,0,0.0,0.0,1,8.33,19.26,9.63,347.78,0,65.0,0,0,0,0,0.0,0,1,1,0
263623,2013,9,4,3,0,0.0,8.89,1,19.44,31.3,7.22,15.56,0,65.0,0,0,0,0,0.0,0,1,1,0
263623,2013,12,4,4,0,0.0,9.11,1,8.89,24.07,24.07,21.11,0,66.68,0,0,0,0,0.0,0,1,1,0
263639,2013,9,2,1,0,3.89,0.0,0,12.22,73.33,12.04,16.67,1,90.4,0,0,1,0,0.0,0,1,0,0
263639,2013,12,2,2,0,11.89,9.89,0,32.33,63.67,40.56,16.67,1,79.17,0,0,1,0,0.0,0,1,0,0
263657,2013,3,4,1,0,0.0,44.67,0,48.63,52.56,24.81,66.67,1,52.29,0,0,0,0,0.0,0,1,1,0
263657,2013,6,4,2,0,0.0,0.0,0,28.56,50.56,57.04,100.0,1,50.54,0,0,0,0,0.0,0,1,1,0
263657,2013,9,4,3,0,0.0,0.0,0,151.22,52.96,47.78,14.44,1,56.0,0,0,0,0,0.0,0,1,1,0
263657,2013,12,4,4,0,0.0,0.0,0,58.78,72.22,9.63,15.56,1,66.92,0,0,0,0,0.0,0,1,1,0
263709,2013,3,2,1,0,0.0,15.56,1,22.22,33.7,0.0,11.11,0,101.17,0,0,0,0,0.0,0,1,0,1
263709,2013,6,2,2,0,0.0,0.0,1,50.0,48.15,9.63,11.11,0,101.17,0,0,0,0,0.0,0,1,0,1
263730,2013,12,1,1,0,0.0,0.0,0,0.0,115.56,19.26,12.21,0,45.01,0,1,0,1,0.0,0,1,0,1
263747,2013,6,3,1,0,0.0,4.44,0,8.89,19.26,0.0,0.0,0,43.33,0,1,1,0,0.0,0,1,0,0
263747,2013,9,3,2,0,0.0,22.22,0,8.89,38.52,0.0,0.0,0,43.33,0,1,1,0,0.0,0,1,0,0
263747,2013,12,3,3,0,0.0,11.11,0,8.89,52.96,0.0,0.0,0,44.78,0,1,1,0,0.0,0,1,0,0
263765,2013,3,2,1,0,2.78,0.37,1,22.56,24.07,0.0,8.33,0,71.42,0,0,1,0,0.0,0,1,0,0
263765,2013,6,2,2,0,0.0,0.0,1,19.11,43.33,0.0,36.1,0,69.85,0,0,1,0,0.0,0,1,0,0
263783,2013,3,1,1,0,0.0,48.44,1,36.44,110.74,229.63,13.22,0,130.66,0,0,0,0,8.33,0,1,1,0
263810,2013,12,1,1,1,0.0,0.37,0,0.0,19.26,0.0,0.0,0,12.5,0,0,0,0,0.0,0,1,1,0
263811,2013,3,4,1,0,0.0,18.89,0,30.41,33.7,14.44,343.07,1,100.41,1,0,0,0,1.67,0,1,0,0
263811,2013,6,4,2,0,0.0,0.0,0,17.56,33.7,19.26,126.67,1,81.34,1,0,0,0,0.0,0,1,0,0
263811,2013,9,4,3,0,3.33,0.0,0,19.78,62.44,24.07,33.33,1,69.77,1,0,0,0,0.0,0,1,0,0
263811,2013,12,4,4,0,9.56,3.56,0,13.89,44.07,31.85,43.7,1,80.9,1,0,0,0,0.0,0,1,0,0
263824,2013,3,4,1,0,2.22,32.78,1,68.3,67.41,34.81,8.33,0,50.0,0,0,0,0,2.15,0,1,0,1
263824,2013,6,4,2,0,0.0,34.78,1,36.67,48.15,19.26,0.0,0,50.0,0,0,0,0,0.22,0,1,0,1
263824,2013,9,4,3,0,2.0,21.44,1,6.89,67.41,14.44,5.0,0,50.0,0,0,0,0,0.22,0,1,0,1
263824,2013,12,4,4,0,0.78,3.67,1,4.22,62.59,24.07,102.22,0,51.67,0,0,0,0,0.22,0,1,0,1
263831,2013,3,2,1,0,0.0,3.15,0,15.56,52.96,24.07,0.0,1,40.83,0,0,0,0,0.0,0,1,1,0
263831,2013,6,2,2,0,0.0,8.19,0,25.33,48.15,0.0,0.0,1,40.83,0,0,0,0,0.0,0,1,1,0
263844,2013,3,1,1,1,3.33,0.0,0,29.44,105.93,40.74,0.0,0,125.0,0,0,0,0,1.3,0,1,1,0
263849,2013,3,4,1,0,0.0,76.56,1,11.04,42.85,31.0,59.27,0,50.25,0,0,1,1,12.26,0,1,0,0
263849,2013,6,4,2,0,0.0,54.33,1,7.56,44.78,30.04,131.94,0,50.25,0,0,1,1,0.0,0,1,0,0
263849,2013,9,4,3,0,0.0,1.85,1,12.33,62.22,36.85,52.2,0,50.25,0,0,1,1,0.0,0,1,0,0
263849,2013,12,4,4,0,0.0,14.44,1,14.56,40.93,4.81,48.87,0,40.66,0,0,1,1,20.33,0,1,0,0
263857,2013,3,4,1,0,0.89,0.0,0,24.74,57.78,13.85,46.63,1,38.17,0,0,0,1,0.0,1,0,1,0
263857,2013,6,4,2,0,0.0,2.22,0,0.0,101.11,54.07,177.63,1,39.32,0,0,0,1,0.0,1,0,1,0
263857,2013,9,4,3,0,20.0,0.0,0,5.56,57.78,24.07,49.06,1,38.77,0,0,0,1,0.0,1,0,1,0
263857,2013,12,4,4,0,27.78,0.0,0,0.0,50.56,19.26,31.88,1,43.96,0,0,0,1,0.0,1,0,1,0
263874,2013,3,4,1,0,0.0,88.67,0,10.78,60.67,19.26,73.42,1,44.2,1,0,0,1,0.0,0,1,0,0
263874,2013,6,4,2,0,0.0,0.0,0,9.67,38.52,14.44,48.31,1,44.97,1,0,0,1,0.0,0,1,0,0
263874,2013,9,4,3,0,0.0,0.0,0,22.33,44.07,125.56,30.72,1,45.23,1,0,0,1,0.0,0,1,0,0
263874,2013,12,4,4,0,0.0,0.0,0,4.44,38.52,12.04,30.76,1,42.32,1,0,0,1,0.0,0,1,0,0
263885,2013,3,4,1,0,0.0,1.37,0,12.52,77.04,12.04,1.11,1,75.0,0,0,0,0,11.11,0,1,0,1
263885,2013,6,4,2,0,0.0,12.0,0,19.0,120.37,36.11,8.0,1,75.0,0,0,0,0,0.0,0,1,0,1
263885,2013,9,4,3,0,0.0,0.0,0,4.44,84.26,0.0,0.0,1,100.0,0,0,0,0,0.0,0,1,0,1
263885,2013,12,4,4,0,0.0,16.67,0,25.56,96.3,24.07,0.0,1,82.67,0,0,0,0,0.0,0,1,0,1
263893,2013,3,1,1,0,0.0,0.0,1,14.56,28.89,9.63,44.44,0,35.66,0,0,0,0,0.3,0,1,1,0
263894,2013,3,4,1,0,1.11,0.0,0,18.78,60.19,9.63,16.3,1,94.17,0,0,0,0,0.0,0,1,1,0
263894,2013,6,4,2,0,0.0,0.0,0,84.89,84.26,48.15,16.3,1,94.17,0,0,0,0,0.0,0,1,1,0
263894,2013,9,4,3,0,0.0,0.0,0,13.22,60.19,48.15,100.11,1,94.17,0,0,0,0,0.0,0,1,1,0
263894,2013,12,4,4,0,0.0,0.0,0,12.67,62.59,24.07,7.41,1,122.96,0,0,0,0,0.0,0,1,1,0
263906,2013,3,4,1,0,0.0,0.0,1,27.44,47.19,12.04,0.0,0,102.5,1,0,0,0,0.0,0,1,0,0
263906,2013,6,4,2,0,5.89,0.0,1,11.33,45.74,4.81,12.22,0,102.5,1,0,0,0,0.0,0,1,0,0
263906,2013,9,4,3,0,37.67,17.67,1,62.78,178.15,75.74,0.0,0,102.5,1,0,0,0,0.0,0,1,0,0
263906,2013,12,4,4,0,5.33,0.0,1,9.44,86.67,0.0,0.0,0,117.3,1,0,0,0,0.0,0,1,0,0
263911,2013,3,4,1,1,0.0,0.0,0,16.56,38.52,0.0,68.88,0,60.35,1,0,0,1,0.0,0,1,0,0
263911,2013,6,4,2,1,0.0,0.0,0,5.44,38.52,0.0,70.98,0,54.64,1,0,0,1,0.0,0,1,0,0
263911,2013,9,4,3,1,0.0,1.11,0,5.56,20.22,9.63,27.2,0,55.03,1,0,0,1,0.0,0,1,0,0
263911,2013,12,4,4,1,1.11,0.0,0,5.56,21.67,54.81,27.2,0,59.65,1,0,0,1,0.0,0,1,0,0
263924,2013,3,3,1,1,0.0,46.67,0,34.26,96.3,48.15,45.89,0,91.67,0,0,0,0,0.0,0,1,0,1
263924,2013,9,3,2,1,0.0,60.89,0,64.22,103.52,48.89,85.0,0,91.67,0,0,0,0,4.44,0,1,0,1
263924,2013,12,3,3,1,0.0,83.67,0,206.67,77.04,75.19,58.33,0,108.33,0,0,0,0,0.0,0,1,0,1
263953,2013,3,2,1,1,4.44,40.89,0,67.07,57.78,28.52,11.11,0,182.5,0,0,0,0,0.74,0,1,1,0
263953,2013,6,2,2,1,6.67,3.33,0,27.78,57.78,14.44,62.22,0,182.5,0,0,0,0,0.0,0,1,1,0
263966,2013,3,3,1,0,0.0,6.11,0,0.59,50.56,4.81,0.0,1,19.03,0,0,0,0,0.0,0,1,0,1
263966,2013,6,3,2,0,0.0,9.44,0,0.89,52.96,4.81,0.0,1,14.7,0,0,0,0,0.0,0,1,0,1
263966,2013,12,3,3,0,0.0,9.44,0,0.89,50.56,4.81,0.0,1,10.83,0,0,0,0,1.67,0,1,0,1
263972,2013,3,3,1,0,0.0,4.44,0,0.0,28.89,9.63,11.1,1,19.84,0,0,0,1,0.0,0,1,1,0
263972,2013,9,3,2,0,0.0,0.0,0,23.78,77.04,0.0,11.66,1,40.56,0,0,0,1,0.0,0,1,1,0
263972,2013,12,3,3,0,2.22,0.0,0,0.0,33.7,0.0,0.0,1,24.6,0,0,0,1,0.0,0,1,1,0
264003,2013,3,4,1,0,8.33,0.0,1,15.93,52.96,24.07,17.59,0,118.33,0,0,0,0,0.0,0,1,0,1
264003,2013,6,4,2,0,5.56,45.89,1,8.89,84.26,24.07,5.56,0,118.33,0,0,0,0,0.0,0,1,0,1
264003,2013,9,4,3,0,11.11,0.0,1,8.89,43.33,48.15,5.56,0,118.33,0,0,0,0,0.0,0,1,0,1
264003,2013,12,4,4,0,11.11,0.0,1,8.89,52.96,36.11,5.56,0,199.12,0,0,0,0,0.0,0,1,0,1
264015,2013,3,4,1,0,2.22,31.11,0,51.59,57.78,9.63,94.96,1,108.32,0,0,0,0,0.0,0,1,0,1
264015,2013,6,4,2,0,3.22,0.74,0,40.78,78.0,4.81,8.3,1,108.32,0,0,0,0,0.0,0,1,0,1
264015,2013,9,4,3,0,8.0,8.11,0,36.22,113.15,9.63,26.85,1,108.32,0,0,0,0,0.0,0,1,0,1
264015,2013,12,4,4,0,8.89,2.67,0,54.0,43.81,4.33,21.19,1,27.33,0,0,0,0,0.0,0,1,0,1
264018,2013,3,1,1,0,0.0,0.0,0,6.81,42.19,0.0,11.1,1,13.78,1,0,0,0,0.0,0,1,0,0
264030,2013,3,4,1,0,11.11,0.0,0,43.44,9.63,47.56,58.22,1,123.7,0,0,0,0,36.11,0,1,1,0
264030,2013,6,4,2,0,5.56,0.0,0,42.11,24.07,67.41,30.0,1,123.7,0,0,0,0,0.0,0,1,1,0
264030,2013,9,4,3,0,5.0,9.89,0,39.89,40.93,57.78,67.44,1,123.7,0,0,0,0,0.0,0,1,1,0
264030,2013,12,4,4,0,12.22,0.0,0,23.11,26.48,48.15,39.89,1,129.16,0,0,0,0,0.0,0,1,1,0
264036,2013,6,2,1,0,0.0,8.89,1,0.0,61.52,24.07,0.0,0,30.17,0,0,0,0,0.0,0,1,1,0
264036,2013,9,2,2,0,0.0,8.89,1,10.89,67.41,19.26,2.78,0,45.83,0,0,0,0,0.0,0,1,1,0
264052,2013,6,2,1,0,6.67,0.0,1,50.44,72.22,9.63,223.74,0,126.69,0,0,1,0,0.0,0,1,0,0
264052,2013,9,2,2,0,7.22,5.0,1,34.44,31.3,14.44,53.93,0,126.69,0,0,1,0,0.0,0,1,0,0
264055,2013,3,4,1,1,0.0,0.0,0,0.0,86.67,0.0,0.0,0,30.41,1,0,0,0,0.0,0,1,0,0
264055,2013,6,4,2,1,0.0,0.56,0,4.44,33.7,0.0,11.11,0,55.23,1,0,0,0,0.0,0,1,0,0
264055,2013,9,4,3,1,0.0,0.56,0,5.0,49.96,0.0,16.67,0,44.17,1,0,0,0,0.0,0,1,0,0
264055,2013,12,4,4,1,0.0,0.67,0,2.78,48.15,0.0,16.67,0,15.0,1,0,0,0,0.0,0,1,0,0
264063,2013,3,3,1,1,0.0,6.67,0,16.67,62.59,35.19,6.67,0,41.73,0,0,0,0,0.0,0,1,1,0
264063,2013,6,3,2,1,0.0,0.0,0,12.78,40.93,16.85,13.22,0,41.73,0,0,0,0,0.0,0,1,1,0
264063,2013,9,3,3,1,0.0,0.0,0,0.0,38.52,40.74,13.22,0,73.65,0,0,0,0,0.0,0,1,1,0
264072,2013,3,4,1,1,5.56,77.78,0,207.0,45.74,12.04,11.11,0,98.24,0,0,1,0,0.0,0,1,0,0
264072,2013,6,4,2,1,13.93,34.44,0,12.44,45.74,12.04,16.67,0,97.97,0,0,1,0,0.0,0,1,0,0
264072,2013,9,4,3,1,17.11,63.07,0,13.67,48.15,48.15,16.67,0,101.93,0,0,1,0,0.0,0,1,0,0
264072,2013,12,4,4,1,0.0,127.78,0,238.89,52.33,22.22,83.33,0,155.31,0,0,1,0,0.0,0,1,0,0
264073,2013,3,3,1,0,0.0,50.74,1,47.63,213.78,36.11,51.85,0,189.12,0,0,0,0,1.33,0,1,0,1
264073,2013,6,3,2,0,0.0,0.0,1,54.04,125.19,72.22,77.78,0,189.12,0,0,0,0,0.0,0,1,0,1
264073,2013,12,3,3,0,16.11,2.04,1,36.67,86.67,48.15,77.78,0,199.96,0,0,0,0,0.0,0,1,0,1
264074,2013,3,3,1,0,0.0,22.0,1,13.33,40.93,24.07,0.0,0,20.83,0,0,0,0,0.0,0,1,1,0
264074,2013,6,3,2,0,0.0,9.44,1,6.67,55.37,9.63,0.0,0,26.67,0,0,0,0,0.0,0,1,1,0
264074,2013,9,3,3,0,0.0,11.11,1,15.56,65.0,9.63,0.0,0,13.75,0,0,0,0,0.0,0,1,1,0
264080,2013,3,2,1,0,0.0,0.0,0,7.67,45.74,9.63,5.44,1,17.76,0,0,0,0,0.0,0,0,1,0
264080,2013,9,2,2,0,0.0,5.78,0,6.67,38.52,0.0,11.66,1,22.61,0,0,0,0,0.0,0,0,1,0
264082,2013,3,3,1,1,0.0,55.56,0,14.85,43.33,24.07,59.59,0,83.33,1,0,0,0,0.0,0,1,0,0
264082,2013,6,3,2,1,11.63,0.0,0,15.56,216.67,24.07,88.89,0,85.46,1,0,0,0,0.0,0,1,0,0
